a k k ɛ p t aː r ɛ	a kː ɪ p ɛ r ɛ
t ɪ n a m	t ɪ n ɛ a m
ɪ rː ɪ g aː r ɛ	ɪ rː ɪ g aː r ɛ
d ɛ w ɛ n ɪ r ɛ	d eː w ɛ n iː r ɛ
a gː r ɛ g aː r ɛ	a gː r ɛ g aː r ɛ
uː r ʊ m	uː r ʊ m
kʷ a d r ɪ l aː t ɛ r ʊ m	kʷ a d r ɪ l a t ɛ r ʊ m
r a k ɔ n aː b ɪ l ɛ	r a t j oː n aː b ɪ l ɛ m
b l aː t ɛ r aː r ɛ	b l a t ɛ r aː r ɛ
ʊ ŋ gʷ ɛ n t ʊ m	ʊ ŋ gʷ ɛ n t ʊ m
p ɛ t aː t j ʊ m	p ɪ tː a k j ʊ m
ɔ kː uː l t aː r ɛ	ɔ kː ʊ l t aː r ɛ
r ɛ n aː r ɛ	r eː ŋ n aː r ɛ
f r ɔ n t aː l ɛ	f r ɔ n t aː l ɛ m
s k a n d ʊ l a m	s k a n d ʊ l a m
p r ɛ k ɛ p t ʊ m	p r aɪ k ɛ p t ʊ m
k a l k aː ʊ m	k a l k aː n ɛu m
s kʷ aː l ʊ m	s kʷ aː l ʊ m
b l aː t a m	b l a tː a m
k ɛ r w a m	k ɛ r w a m
ɪ b ʊ l ɛ	ɪ b ɪ l ɛ m
f a s t ɪ d aː r ɛ	f a s t iː d iː r ɛ
j uː g ʊ l aː r ɛ	j ʊ g ʊ l aː r ɛ
ɪ n w oː l w ɛ r ɛ	ɪ n w ɔ l w ɛ r ɛ
ɛ kʷ ɪ w aː l eː r ɛ	aɪ kʷ ɪ w a l eː r ɛ
b aː t ʊ m	b ɛ aː t ʊ m
ɔ p uː s k ʊ l ʊ m	ɔ p ʊ s k ʊ l ʊ m
d ɪ s p aː r aː r ɛ	d ɪ s p a r aː r ɛ
ɪ n t ɛ r ɛ p oː n ɛ	ɪ n t ɛ r p oː n ɛ r ɛ
g l aː d j ʊ m m	g l a d j ʊ m
p ɔ pː a m	p ʊ pː ɛ m
p a l m ʊ m	p a l m ʊ m
ɔ pː ɔ r t uː n ɪ t aː t ɛ m	ɔ pː ɔ r t uː n ɪ t aː t ɛ m
ʊ r s ʊ m	ʊ r s ʊ m
r aʊ k ʊ m	r aʊ k ʊ m
s ɛ n ɪ k ʊ m	s k eː n ɪ k ʊ m
k ɔ l oː n j a	k ɔ l oː n j a m
ɔ l ɛ aː t ʊ m	ɔ l ɛ aː t ʊ m
d ɛ s t r uː g ɪ r ɛ	d eː s t r ʊ ɛ r ɛ
k ɔ n s ʊ m ɛ r ɛ	k oː n s uː m ɛ r ɛ
ɔ r ɪ ʊ n d ʊ m	ɔ r j ʊ n d ʊ m
g r aː l ʊ m	g r aː k ʊ l ʊ m
ɪ n s t r ʊ m ɛ n ɛ m t aː l	iː n s t r uː m ɛ n t aː l ɛ m
g ʊ s t ɪ f ɪ k aː t oː r ɛ m	j uː s t ɪ f ɪ k aː t oː r ɛ m
s ɔ l ɪ t uː m d ɪ n ɛ	s oː l ɪ t uː d ɪ n ɛ m
k ʊ n aː r ɛ	k ʊ n ɛ aː r ɛ
a b ɔ m ɪ n aː r ɛ	a b oː m ɪ n aː r iː
m ɔ r t aː r j ʊ m	m ɔ r t aː r j ʊ m
k ɔ n k ɔ r d j a m	k ɔ ŋ k ɔ r d j a m
s a b l oː n ɛ m	s a b ʊ l oː n ɛ m
m ɔ n t aː n j oː s ʊ m	m ɔ n t aː n j oː s ʊ m
m ɪ t ɪ g aː r ɛ	m iː t ɪ g aː r ɛ
t r ɪ b ʊ l ʊ m	t r ɪ b ʊ l ʊ m
ɔ fː ɪ k ʊ m s j ʊ m	ɔ fː ɪ k j oː s ʊ m
d ɛ n t aː l ɛ	d ɛ n t aː l ɛ m
p l ʊ m b aː r ʊ m	p l ʊ m b aː r j ʊ m
a m ɔ w ɪ b ɪ l ɛ	aː m ɔ w eː r ɛ
r ɔ m aː k ɛ	r ʊ m ɪ k ɛ m
p r ɔ s t ɪ t ʊ ɛ r ɛ m	p r oː s t ɪ t ʊ ɛ r ɛ
a g ɪ t aː d oː r ɛ	a g ɪ t aː t oː r ɛ m
f l ʊ m ɛ m	f l uː m ɛ n
s ɛ w ɛ r ɪ t aː t ɛ m	s ɛ w eː r ɪ t aː t ɛ m
r ɛ f l ɛ t ɛ r ɛ	r ɛ f l ɛ k t ɛ r ɛ
ɔ n ɛ s ɛ	ɔ n ʊ s
g r aː t ɔ ɪ t ʊ m	g r aː t ʊ iː t ʊ m
w a r j ɪ ɛ g aː t j oː n ɛ m	w a r ɪ ɛ g aː t j oː n ɛ m
g ɪ r aː r ɛ	g y r aː r ɛ
t r a m ɪ t ɛ r ɛ	t r aː m ɪ tː ɛ r ɛ
p ɛ s t ɛ m	p ɛ s t ɛ m
p a w ɪ m ɛ n t ʊ m	p a w iː m ɛ n t ʊ m
r a d ɪ k j ʊ	r aː d iː k ʊ l a m
p ɔ l ʊ ɛ r ɛ	p ɔ lː ʊ ɛ r ɛ
p ʊ ɛ r ɪ l ɪ t aː t ɛ m	p ʊ ɛ r iː l ɪ t a t ɛ m
m a k ɛ lː aː j ʊ m	m a k ɛ lː aː r j ʊ m
ɔ b s t ɛ t r ɪ k a m	ɔ b s t ɛ t r iː k ɛ m
s ʊ fː r ʊ t ɪ k ɛ	s ʊ fː r ʊ t ɪ k ɛ m
k l aː r ɪ t aː t ɛ m	k l aː r ɪ t aː t ɛ m
a n ɛ l aː r ɛ	a n h eː l aː r ɛ
s ɪ n k ɛ r ʊ m	s ɪ ŋ k eː r ʊ m
w ɪ t ʊ p ɛ r aː t j oː n ɛ m	w ɪ t ʊ p ɛ r aː t j oː n ɛ m
d uː r aː k ɪ n ʊ m	d uː r a k ɪ n ʊ m
l ɛ k ʊ m	l aː ɪ k ʊ m
s ɛ r w ɪ l ɛ	s ɛ r w iː l ɛ m
d j aː l ɛ k t ʊ m	d j a l ɛ k t ɔ n
p r ɔ rː ʊ m p ɛ r ɛ	p r oː r ʊ m p ɛ r ɛ
f ɔ k ɛ	f aʊ k ɛ m
p r ɪ m ɔ g ɛ n ɪ t ʊ m	p r iː m oː g ɛ n ɪ t ʊ m
w ʊ l t ʊ m	w ʊ l t ʊ m
s ɛ p t ɛ n t r j oː n ɛ m	s ɛ p t ɛ n t r j oː n ɛ m
n ɛ kʷ ɪ t j a m	n eː kʷ ɪ t j a m
k ɪ r k ʊ n w ɛ n ɪ r ɛ m	k ɪ r k ʊ m w ɛ n iː r ɛ
s ɛ p ʊ l t uː r a m	s ɛ p ʊ l t uː r a m
ɪ n d ɪ ŋ n aː t j oː n ɛ m	ɪ n d ɪ ŋ n aː t j oː n ɛ m
k aː r m ɪ n aː r ɛ m	k a r m ɪ n aː r ɛ
ɛ r ɪ m ʊ m	ɛ r eː m ʊ m
w ɔ s	w oː s
k ɔ rː ɔ s j oː n ɛ	k ɔ rː oː s j oː n ɛ m
m a r s ʊ p j ʊ m	m a r s uː p j ʊ m
k aː n ʊ m	k aː n ʊ m
p r ɔ b l ɛ m aː t ɪ k ʊ m	p r ɔ b l eː m a t ɪ k ʊ m
p ɛ r s w aː d ɛ r ɛ m	p ɛ r s w aː d eː r ɛ
l a t ɪ f ʊ n d j ʊ m	l aː t ɪ f ʊ n d j ʊ m
t ɛ n d ɛ r ɛ	t ɛ n d ɛ r ɛ
ɔ r aː r ɛ	oː r aː r ɛ
p ʊ l k r ɪ t ʊ t ɛ m	p ʊ l kʰ r ɪ t uː d ɪ n ɛ m
s t aː p ɛ d ɛ	s t a p ɛ d ɛ m
ɪ n k aː r n aː t j oː n ɛ m	ɪ ŋ k a r n aː t j oː n ɛ m
r ɛ f ɛ k t j oː n ɛ m	r ɛ f ɛ k t j oː n ɛ m
r ɔ r aː r ɛ	r oː r aː r ɛ
t r ɛ m ʊ l ʊ m	t r ɛ m ʊ l ʊ m
a pː aː r ɪ r ɛ	a pː aː r eː r ɛ
k a p aː k ɛ	k a p aː k ɛ m
a r ʊ s p ɪ k ɛ	h a r ʊ s p ɪ k ɛ m
ɔ k k ɪ d ɛ n t ɛ m	ɔ kː ɪ d ɛ n t ɛ m
t ʊ r p ɪ t uː d ɪ n ɛ m	t ʊ r p ɪ t uː d ɪ n ɛ m
p a w ɪ l oː n ɛ m	p aː p ɪ l j oː n ɛ m
a tː r ɪ b ʊ ɛ r ɛ	a tː r ɪ b ʊ ɛ r ɛ
a d ɪ k r ɛ	a dː iː k ɛ r ɛ
aʊ g uː r ɛ m	aʊ g ʊ r ɛ m
p aː b ʊ l ʊ m m	p aː b ʊ l ʊ m
p r ɔ m ɪ sː j oː n ɛ	p r ɔ m ɪ sː j oː n ɛ m
l uː k s ʊ r j a m	l ʊ k s ʊ r j a m
s ɔ lː ɪ k ɪ t uː d ɪ n ɛ m	s ɔ lː ɪ k ɪ t uː d ɪ n ɛ m
w ɔ l t aː r ɛ	w ɔ l uː t aː r ɛ
k ɛ r t aː m ɛ n	k ɛ r t aː m ɛ n
f ɛ lː oː n ɛ m	f ɛ lː aː r ɛ
w ɛ n ɛ r aː t j oː n ɛ m	w ɛ n ɛ r aː t j oː n ɛ m
k a p t j m s ʊ m	k a p t j oː s ʊ m
l uː m ɪ n aː r j a m	l uː m ɪ n aː r ɛ
d ɛ s p ɛ r aː t ʊ m	d eː s p eː r aː t ʊ m
n a rː aː t j oː n ɛ m	n aː rː aː t ʊ m
s k ɪ n d ɛ r ɛ	s k ɪ n d ɛ r ɛ
a k k ɛ sː oː r j ʊ m	a kː ɛ sː oː r j ʊ m
d j aː b ʊ m l ʊ m	d j a b ɔ l ʊ m
k ɔ n mː ɔ t j oː n ɛ	k ɔ mː oː t j oː n ɛ m
rː uː t a m	r uː t a m
r ɛ g ɛ r ɛ	r ɛ g ɛ r ɛ
ɪ n d uː r aː r ɛ	ɪ n d uː r aː r ɛ
p r ʊ d ɛ r ɛ	p r uː r iː r ɛ
m a s k ʊ l ɪ n ʊ m	m a s k ʊ l iː n ʊ m
d ɛ w ʊ m w ɛ r ɛ	d eː w ɔ w eː r ɛ
w uː l n ɛ r aː r ɛ	w ʊ l n ɛ r aː r ɛ
a pː r ɔ k aː r ɛ	a pː r ɔ p j aː r ɛ
ɛ fː ʊ n d ɛ r ɛ	ɛ fː ʊ n d ɛ r ɛ
ɪ n s uː l aː r ɛ	iː n s ʊ l aː r ɛ m
g r ɛ m j ʊ m	g r ɛ m j ʊ m
f ɪ d ɛ l ɛ	f ɪ d eː l ɛ m
l a m b r uː s k a m	l aː b r ʊ s k a m
a p r ɪ k ʊ m	a p r iː k ʊ m
t ɛ r ɛ b r a m	t ɛ r ɛ b r a m
ɪ n t r ɪ n t ɛ k ʊ m	ɪ n t r iː n s ɛ k ʊ m
a b ɪ l ɛ	h a b ɪ l ɛ m
t a m iː s ʊ m	t a m ɪ s j ʊ m
s k r ɪ n j ʊ m	s k r iː n j ʊ m
p ɛ r d ɛ r ɛ	p ɛ r d ɛ r ɛ
ɪ m b ɛ r b ɛ m	ɪ m b ɛ r b ɛ m
a n aː t r ɛ m m	a n a t ɛ m
a s k ɛ n s j oː n ɛ m	a s k eː n s j oː n ɛ m
s oː n a m	z oː n a m
l uː p aː n aː r ɛ	l ʊ p aː n a r
ʊ m b r aː t ɪ k ʊ m	ʊ m b r aː t ɪ k ʊ m
w ɛ r s ɪ k ʊ l ʊ m	w ɛ r s ɪ k ʊ l ʊ m
r ɛ s t aʊ r aː r ɛ	r ɛ s t aʊ r aː r ɛ
a r ɪ n oː s ʊ m	a r eː n oː s ʊ m
p ɛ r ɪ k l ɪ t aː r ɛ m	p ɛ r iː k l ɪ t aː r iː
l ɪ n ɛ aː r ɛ	l iː n ɛ aː r ɛ
s w aː d ɛ r ɛ	s w aː d eː r ɛ
k a n d ɪ d ʊ m	k a n d ɪ d ʊ m
ɛ k s ɛ k r aː t j ʊ m n ɛ m	ɛ k sː eː k r aː t j oː n ɛ m
r ʊ k j ʊ m	r oː s k ɪ d ʊ m
f ɛ m ɛ l a m	f eː m ɛ lː a m
ɛ t ʊ m	eː t ʊ m
m ɪ l ɛ m	m iː lː j a
p uː n ɪ t j oː n ɛ m	p uː n iː t j oː n ɛ m
ɪ n k l ɪ t ʊ m	ɪ ŋ k l ɪ t ʊ m
b a kː aː l ɛ r aː t ʊ m	b a kː a l aʊ r ɛ a t ʊ m
r uː b ɪ g ɪ n oː s ʊ m	r oː b iː g ɪ n oː s ʊ m
ɪ m p ʊ ŋ n aː r ɛ	ɪ m p ʊ ŋ n aː r ɛ
m p ɪ l aː r ɛ	p ɪ l aː r ɛ
k ɛ m ɛ n t ʊ m	k aɪ m ɛ n t ʊ m
s a l ɪ n a m	s a l iː n a m
ɔ b l aː t j oː n ɛ m	ɔ b l aː t j oː n ɛ m
d ɪ sː ɛ m ɪ n aː r ɛ	d ɪ sː eː m ɪ n aː r ɛ
l ɛ t ɛ r a m	l ɪ tː ɛ r a m
k ɔ n s ɪ ŋ n aː r ɛ	k oː n s ɪ ŋ n aː r ɛ
a tː ɛ n ɛ r ɛ	a tː ɪ n eː r ɛ
w a lː ɛ t ʊ m	w a lː ɛ tː ʊ m
d ɛ w ɔ r aː t j oː n ɛ m	d eː w ɔ r aː t j oː n ɛ m
p r ɔ p ʊ ŋ n aː r ɛ	p r oː p ʊ ŋ n aː r ɛ
ɔ m ɪ k ɪ d j ʊ m	h ɔ m ɪ k iː d j ʊ m
ɔ r ɛ k j a m	ɔ r ɪ k l a m
a b aː t j aː l ɛ m	a bː aː t j aː l ɛ m
w oː l aː r ɛ	w ɔ l aː r ɛ
ɪ k ʊ m	ɪ k ʊ m
s aː t j aː r ɛ	s a t j aː r ɛ
ɪ m p r ɔ b aː r ɛ	ɪ m p r ɔ b aː r ɛ
s ʊ b t ɪ l ɪ t ɛ m	s ʊ b t iː l ɪ t aː t ɛ m
t r ɪ t ɛ n aː r j ʊ m	t r iː k eː n aː r j ʊ m
a lː ɔ k ʊ t j oː n ɛ m	a lː ɔ k uː t j oː n ɛ m
t r a n s aː k t j oː n ɛ m	t r aː n s aː k t j oː n ɛ m
n ɔ t ɔ r j ʊ m	n oː t oː r j ʊ m
k ɪ k ɛ m	k ɪ k ɛ r
s a l t aː t j ʊ m n ɛ m	s a l t aː t j oː n ɛ m
n ɪ n f a m	n y m pʰ a m
f a k ʊ n ɛ m d ɪ n ɛ m j a m	f aː k ʊ n d j a m
f ɛ m ɔ r aː l ɛ	f ɛ m ɔ r aː l ɛ m
r ɪ p ʊ d j aː r ɛ	r ɛ p ʊ d j aː r ɛ
ɔ s p ɛ d aː r ɛ	h ɔ s p ɪ t aː r iː
g a lː ɛ g ʊ m	g a lː aɪ k ʊ m
k a r d ɪ n ɛ	k a r d ɪ n ɛ m
w ɪ t ɪ m aː r ɛ	w ɪ k t ɪ m aː r ɛ
a b l aː k t aː r ɛ	a b l a k t aː r ɛ
s t r aː d a m	s t r aː t a m
m a t ɛ r n ʊ m m	m aː t ɛ r n ʊ m
a s t ʊ l a m	a sː ʊ l a m
b ɪ s k a m	b eː s t j a m
d ɛ s t ɪ n aː r ɛ	d eː s t ɪ n aː r ɛ
a fː l ɪ g ɛ r ɛ	a fː l iː g ɛ r ɛ
a m ɛ t ɪ s t aː	a m ɛ tʰ y s t a m
s ɛ rː ɛ ɪ n	s ɛ rː aː g ɪ n ɛ m
ɪ ŋ n ɔ r aː r ɛ	ɪ ŋ n oː r aː r ɛ
k ɔ n s ɪ d ɛ r aː t j oː n ɛ m	k oː n s iː d ɛ r aː t j oː n ɛ m
p ʊ l w ɛ r ɪ zː aː r ɛ m	p ʊ l w ɛ r iː zː aː r ɛ
g l ɔ t oː n ɛ	g l ʊ tː oː n ɛ m
d ɛ f ɔ r m ɛ m	d eː f oː r m ɛ m
s ɪ n t ɪ p ʊ t	s ɪ ŋ k ɪ p ʊ t
kʷ a l ɪ t aː t ɛ m	kʷ aː l ɪ t aː t ɛ m
t ɛ m p ɔ r aː r j ʊ m	t ɛ m p ɔ r aː r j ʊ m
f r aː s k ʊ m	f l a s k oː n ɛ m
g ʊ r ʊ m	ɪ uː s
w ɛ r t ɛ r ɛ	w ɛ r t ɛ r ɛ
d ɛ f ɔ r m ɪ t aː t ɛ m	d eː f oː r m ɪ t aː t ɛ m
m ʊ d ʊ m	m ɔ d j ʊ m
a sː ɪ n aː r ɛ	a sː ɪ ŋ n aː r ɛ
t r a n s ɪ r ɛ	t r aː n s iː r ɛ
ɪ m aː g ɪ n aː t ɪ w ʊ m	ɪ m aː g ɪ n aː t ɪ w ʊ m
m ʊ n t oː s ʊ m	m ɔ n t ʊ oː s ʊ m
f ɪ n ɛ s t r a m	f ɛ n ɛ s t r a m
p l aː s m aː r ɛ	p l a s m aː r ɛ
b l ɛ t ʊ m	b l ɪ t ʊ m
k ɪ r k ʊ l aː r ɛ	k ɪ r k ʊ l aː r ɛ
w ɛ n ɛ t m oː m ʊ m m	w ɛ n ɛ t ʊ m
r ɛ t ɛ m	r eː t ɛ
ɛ b r j ʊ m	eː b r j ʊ m
p a l p ɪ t aː t j oː n ɛ m	p a l p ɪ t aː t j oː n ɛ m
a r g ɛ n t ʊ m	a r g ɛ n t ʊ m
ɪ n s k r ɪ w ɛ r ɛ	iː n s k r iː b ɛ r ɛ
s ɛ	s eː
m a k ɛ lː ʊ m	m a k ɛ lː ʊ m
s p ʊ s aː r ɛ	s p oː n s aː r ɛ
ɛ l ɪ m ɪ n aː r ɛ	eː l iː m ɪ n aː r ɛ
k ɛ k ʊ m	k aɪ k ʊ m
d ɛ f l ʊ ɪ r ɛ	d eː f l ʊ ɛ r ɛ
gʷ a s t aː r ɛ	w a s t aː r ɛ
k ɪ l ʊ m	k ɪ l j ʊ m
g r ɛ g ɛ m	g r ɛ g ɛ m
l aʊ d ɛ m	l aʊ d ɛ m
ɛ k l ɪ p sː ɛ m	ɛ k l iː p s ɛ m
t ɪ t ʊ l aː r ɛ	t ɪ t ʊ l aː r ɛ m
p a n aː k j a m	p a n a k eːa m
ɪ n f r ɪ ŋ g ɛ r ɛ	iː n f r ɪ ŋ g ɛ r ɛ
m ɛ t aː lː	m ɛ t a lː ʊ m
k ɔ n g ʊ n g ɛ r ɛ	k ɔ n j ʊ ŋ g ɛ r ɛ
a b l aː k t aː t j oː n ɛ m	a b l a k t aː t j oː n ɛ m
w ɛ n t r ɛ m	w ɛ n t r ɛ m
k r ʊ k ɪ f ɛ r ʊ m	k r ʊ k ɪ f ɛ r ʊ m
w ɛ k s aː t j oː n ɛ m	w ɛ k s aː t j oː n ɛ m
a g aː r ɪ k ʊ m	a g a r ɪ k ʊ m
k aʊ d aː l ɛ	k aʊ d aː l ɛ m
ʊ s t j ʊ m	oː s t j ʊ m
d ɪ p r ɛ n d ɛ r ɛ m	d eː p r ɛ h ɛ n d ɛ r ɛ
m ʊ l aː r ɛ	m ɔ lː iː r ɛ
d ɛ l ɪ t ʊ m	d eː l ɪ k t ʊ m
f ɪ k ʊ m	f iː k ʊ m
ɪ n f l ʊ ɪ r ɛ	iː n f l ʊ ɛ r ɛ
ɔ r ɪ g aː n oː	ɔ r iː g a n ʊ m
ɛ fː l ʊ ɪ r ɛ	ɛ fː l ʊ ɛ r ɛ
p ɔ r k a m	p ɔ r k a m
t r ɛ k ʊ m	t r a k t ʊ m
a s ɛ lː a m	a s k ɛ lː a m
n ɛ g l ɪ j ɛ r ɛ	n ɛ g l ɛ g ɛ r ɛ
f ɛ b ʊ m l ɛ	f l eː b ɪ l ɛ m
kʷ a d r ʊ m	kʷ aː d r ʊ m
k ɔ n ɛ k s j oː n ɛ m	k oː n ɛ k s j oː n ɛ m
f a k ɪ l ɪ t aː t ɛ m	f a k ɪ l ɪ t aː t ɛ m
l ɛ k t oː r ɛ	l eː k t oː r ɛ m
f ɪ l ɔ s oː f j a m	pʰ ɪ l ɔ s ɔ pʰ j a m
p ɪ g oː r ɛ	p ɛ j oː r ɛ m
p r ɛ g oː n ɛ m	p r aɪ k oː n ɛ m
p r ɔ t ɛ s t aː r ɛ	p r oː t ɛ s t aː r iː
l a k r ɪ m a m	l a k r ɪ m a m
r ɛ s p ʊ n s ʊ m	r ɛ s p oː n s ʊ m
s ʊ g lː oː t ʊ m	s ɪ ŋ g ʊ l t ʊ m
p r ɔ d uː k t j oː n ɛ m	p r oː d ʊ k t j oː n ɛ m
r ɛ d aː r kʷ ɛ r ɛ	r ɛ d a r gʷ ɛ r ɛ
f l ʊ w m	f l ʊ w j ʊ m
k ɛ r t ʊ m	k ɛ r t ʊ m
p a nː ɪ kː uː l a h	p aː n ɪ k ʊ l a m
ɛ k s p oː n ɛ	ɛ k s p oː n ɛ r ɛ
ɔ r ɪ g ɪ n ɛ	ɔ r iː g ɪ n ɛ m
k a t ɛ d r aː l ɛ	k a tʰ ɛ d r aː l ɛ m
ɪ n g ʊ k t j ʊ m n ɛ m	ɪ n j ʊ ŋ k t j oː n ɛ m
d a nː a m t ʊ m	d a m n aː t ʊ m
m ɛ d j aː l ɛ	m ɛ d j aː l ɛ m
k a s t r aː t ʊ m	k a s t r aː t ʊ m
r ʊ b ɪ ɪ n	r oː b iː g ɪ n ɛ m
k ʊ n k ɛ r ɪ r	k ɔ ŋ kʷ iː r ɛ r ɛ
t a l aː m ʊ m	tʰ a l a m ʊ m
g uː d ɪ t j aː l ɛ	j uː d ɪ k j aː l ɛ m
k ɔ m a n d aː r ɛ	k ɔ mː ɛ n d aː r ɛ
r ɔ s t r ʊ m	r oː s t r ʊ m
l ɔ kʷ aː k ɛ	l ɔ kʷ aː k ɛ m
g ɛ n ɛ r ʊ m	g ɛ n ʊ s
k ʊ n t r ɛ ɪ ɛ l aː r ɛ	k ɔ n t r ɪ b ʊ l aː r ɛ
ɪ n s ɪ ŋ n ɛ m	iː n s ɪ ŋ n ɛ m
b a r k a m	b a r k a m
ɪ n b ɛ r n aː l ɛ	h iː b ɛ r n aː l ɛ m
