p ɛ r n ɪ k j oː s ʊ m	p ɛ r n ɪ k j oː s ʊ m
aʊ d ɪ t oː r ɛ	aʊ d iː t oː r ɛ m
p ʊ n aː r ɛ	p ʊ ŋ n aː r ɛ
k j ɛ r j ʊ m	k eː r ɛu m
s ɔ m nː ɔ l ɛ n t ʊ m	s ɔ m n ɔ l ɛ n t ʊ m
a m aː r ɪ t ʊ d ɪ m ɛ	a m aː r ɪ t uː d ɪ n ɛ m
g aː l ɛ r ʊ m	g a l eː r ʊ m
t ʊ r p ɛ	t ʊ r p ɛ m
l g ɪ r ʊ m n	g l iː r ɛ m
k ʊ l uː m ɛ lː a m	k ɔ l ʊ m ɛ lː a m
b ɛ r b ɪ k ɛ	w ɛ r w eː k s
k ɔ n s ʊ m ɛ r ɛ	k oː n s uː m ɛ r ɛ
k ɔ n t aː m ɪ n aː t j oː n ɛ m	k ɔ n t aː m ɪ n aː t j oː n ɛ m
k ɛ n t aʊ r j aː	k ɛ n t aʊ r eːa m
b ɛ n ɛ f ɪ k j ʊ m	b ɛ n ɛ f ɪ k j ʊ m
s ɛ p ʊ l k r ʊ m	s ɛ p ʊ l k r ʊ m
ɔ r ɪ g ɪ n aː r j ʊ m	ɔ r iː g ɪ n aː r j ʊ m
a b ɪ t aː t j oː n ɛ m	h a b ɪ t aː t j oː n ɛ m
r ɛ s t a	r ɛ s t ɛ m
w ɪ r g ʊ l aː	w ɪ r g ʊ l a m
s p ɔ r t aː	s p ɔ r t a m
r ɛ l ɛ g aː r ɛ	r ɛ l ɛ g ɛ r ɛ
j uː r a m m ɛ n t ʊ m	j uː r aː m ɛ n t ʊ m
ɪ ŋ n ɛ ʊ m	ɪ ŋ n ɛu m
ɪ n w ɛ s t iː r ɛ	ɪ n w ɛ s t iː r ɛ
ɛ f ɛ k t aː ɛ r ɛ	ɛ fː ɪ k ɛ r ɛ
l ʊ p t aː r ɛ	l ʊ k t aː r iː
b ɛ n ɛ d ɪ k ɛ r ɛ	b ɛ n ɛ d iː k ɛ r ɛ
s ʊ g ɛ k t ʊ m	s ʊ b ɪ ɛ k t ʊ m
ɪ m p l ɔ r aː r ɛ	ɪ m p l oː r aː r ɛ
ɔ b j ɛ k t ʊ m	ɔ b ɪ ɛ k t ʊ m
k ɔ lː ɛ k t j oː n ɛ m	k ɔ lː eː k t j oː n ɛ m
ɔ t r ɛ m	ʊ t r ʊ m
ɪ n k ɔ n w ɛ n iː ɛ n t ɛ m	ɪ ŋ k ɔ n w ɛ n ɪ ɛ n t ɛ m
j ɛ ɛ m m aː l ɛ	h ɪ ɛ m aː l ɛ m
r aː a m	r a j a m
m ɛ t aː	m eː t a m
g r ɪ f ʊ m	g r y pʰ ɛ m
f l ɔ kː oː s ʊ m	f l ɔ kː oː s ʊ m
a b s t r ʊ s ʊ	a b s t r uː s ʊ m
m aː n aː t ɛ m	m a ŋ n aː t ɛ m
f aː w a m	f a b a m
ɪ n d aː g aː r ɛ	ɪ n d aː g aː r ɛ
n aː w ɪ ʊ m	n aː w ɪ g j ʊ m
f ɪ n ɪ	f iː n ɛ m
g ʊ l a m	g ʊ l a m
t oː r j j ʊ m	t oː r j ʊ m
ɪ n f ɛ r m ʊ m	iː n f ɪ r m ʊ m
a s p ɛ k t aː r ɛ	a s p ɛ k t aː r ɛ
k ɔ t ɛ m n	k oː t ɛ m
a r k aː n ʊ m	a r k a n ʊ m
k ɔ n ɛ k s j ɔ n	k oː n ɛ k s j oː n ɛ m
k ʊ w ɪ l	k ʊ b iː l ɛ
k ɔ s t aː t ʊ m	k ɔ s t aː t ʊ m
l aː m aː	l aː m a m
ɪ n d ɔ l ɛ m	ɪ n d ɔ l ɛ m
a ŋ n aː t ʊ m	a ŋ n aː t ʊ m
l aː m p ɪ d ɛ	l a p ɪ d ɛ m
t r a n s f ɔ r m aː t j oː n ɛ m	t r aː n s f oː r m aː t j oː n ɛ m
ɔ k k ɪ d ɛ n t ɛ m	ɔ kː ɪ d ɛ n t ɛ m
a p aː r ɪ t j ɔ n	a pː aː r ɪ t j oː n ɛ m
f aʊ k ɪ m	f aʊ k eː s
r aː d j aː r ɛ	r a d j aː r ɛ
p uː d ɪ k ʊ m	p ʊ d iː k ʊ m
l aː p ɪ d aː r ɛ	l a p ɪ d aː r ɛ
p ɔ lː aː r ɛ	p ʊ lː aː r ɛ
a pː a r iː r ɛ	a pː aː r eː r ɛ
s ʊ ɔ k ɛ r a m	s ɔ k r ʊ m
p r ɛ w ɛ m n ɪ r ɛ	p r aɪ w ɛ n iː r ɛ
w aː n ɪ	w a nː ʊ m
iː m p ɛ m t ɪ g ɪ n ɛ m	ɪ m p ɛ t iː g ɪ n ɛ m
ɔ r aː r ɛ	oː r aː r ɛ
s k r ɪ b a m	s k r iː b a m
ɪ n s t ɪ t ʊ ɪ r ɛ	iː n s t ɪ t ʊ ɛ r ɛ
m ɪ l oː r ɛ	m ɛ l j oː r ɛ m
p aʊ p ɛ r ʊ m	p aʊ p ɛ r ɛ m
p oː m ɛ k ɛ	p uː m ɪ k ɛ m
s t aː t ʊ ɛ r ɛ	s t a t ʊ ɛ r ɛ
ɪ m b ɛ k ɪ lː ɛ	ɪ m b eː k ɪ lː ʊ m
p r ɛ ɛ m g oː n ɛ m	p r aɪ k oː n ɛ m
r ɛ t oː r	r h eː t ɔ r ɛ m
b ɪ s t a m	b eː s t j a m
p ɔ l ʊ ɛ r ɛ	p ɔ lː ʊ ɛ r ɛ
ɛ k s p ʊ ŋ n aː r ɛ	ɛ k s p ʊ ŋ n aː r ɛ
m a s k l ʊ m l	m a s k ʊ l ʊ m
g ʊ d ɪ t j aː l ɛ	j uː d ɪ k j aː l ɛ m
f eː n ʊ m	f aɪ n ʊ m
w ɛ lː ɛ r ɛ	w ɛ lː ɛ r ɛ
ɪ n w ɛ r t ɪ r ɛ	ɪ n w ɛ r t ɛ r ɛ
k aː w ɪ lː aː r ɛ	k a w ɪ lː aː r iː
f aː k ɛ t ʊ m	f a k eː t ʊ m
f l aː g r aː r ɛ	f l a g r aː r ɛ
l aː b r ʊ m	l a b r ʊ m
ɪ m f l ɪ g ɛ r ɛ	iː n f l iː g ɛ r ɛ
ɔ r t ɔ g r aː f j a m	ɔ r tʰ ɔ g r a pʰ j a m
n ʊ p t j a s	n uː p t j aː s
ɛ r ɛ d aː r ɛ	h eː r eː d ɪ t aː r ɛ
d ɛ t ɛ k t aː r	d eː t ɛ g ɛ r ɛ
s p ɛ sː ʊ m	s p ɪ sː ʊ m
k ɔ n s ɛ kʷ ɛ n t j a m	k oː n s ɛ kʷ ɛ n t j a m
a nː ɛ k t ʊ m	a nː ɛ k s ʊ m
n ɛ s k j ʊ m	n ɛ s k j ʊ m
a w ɪ d ɪ t aː	a w ɪ d ɪ t aː t ɛ m
f ɛ s t ɪ w ʊ m	f ɛ s t iː w ʊ m
a k ɛ t aː b ʊ l ʊ m	a k eː t aː b ʊ l ʊ m
ɔ b sː ɛ kʷ j ʊ m	ɔ b s ɛ kʷ j ʊ m
a r m aː r j ʊ m	a r m aː r j ʊ m
k ɔ r j aː k ɛ ʊ m	k ɔ r j a k ɛu m
l ɪ b ɛ r aː t j oː n ɛ m	l iː b ɛ r aː t j oː n ɛ m
a sː eː r ɛ	a sː ɪ d eː r ɛ
a b l ʊ ɛ r ɛ	a b l ʊ ɛ r ɛ
k ɔ n t ɛ n t j oː s ʊ m	k ɔ n t ɛ n t j oː s ʊ m
f r ɛ kʷ ɛ n t ɛ m	f r ɛ kʷ ɛ n t ɛ m
t ɛ s t ʊ d ɪ n ɛ m	t ɛ s t uː d ɪ n ɛ m
p eː r k ɔ rː ɛ r ɛ	p ɛ r k ʊ rː ɛ r ɛ
a p ɪ k k ɛ m	a p ɪ k ɛ m
n ɔ n a m	n ɔ nː a m
t ɔ r t oː n ɛ m	t ɔ r t j oː n ɛ m
m ɛ r k ɛ m	m ɛ r k ɛ m
j oː n ɪ ɛ m r ɔ s ɔ l ɪ m ɪ t ʊ m	h ɪ ɛ r ɔ s ɔ l y m iː t aː n ʊ m
ɔ m ɛ n t ʊ m	oː m ɛ n t ʊ m
k ɔ n s ɛ r w aː r ɛ	k oː n s ɛ r w aː r ɛ
t ɛ rː ɛ ʊ m	t ɛ rː ɛu m
aʊ d aː k ɛ	aʊ d aː k ɛ m
r ɛ p r ɛ h ɛ n s ɪ b ɪ l ɛ	r ɛ p r ɛ h ɛ n s ɪ b ɪ l ɛ m
b ɛ n ɛ f aː k r ɛ	b ɛ n ɛ f a k ɛ r ɛ
ɪ n k ɔ m p ɛ t ɛ n t ɛ m	ɪ ŋ k ɔ m p ɛ t ɛ n t ɛ m
d ɪ r ɪ m ɛ r ɛ	d ɪ r ɪ m ɛ r ɛ
a r b ɛ t ʊ m	a r b ʊ t ʊ m
l ɪ b r aː t j ɔ n	l iː b r aː t j oː n ɛ m
r ʊ t j ʊ m	r oː s k ɪ d ʊ m
d ɪ sː ɛ m ɪ n aː r ɛ	d ɪ sː eː m ɪ n aː r ɛ
j uː d ɪ t j aː r j ʊ m	j uː d ɪ k j aː r j ʊ m
k aː r d ɪ n ɛ	k a r d ɪ n ɛ m
ɔ k t aː w ʊ m	ɔ k t aː w ʊ m
a nː ʊ n k j aː r ɛ	a nː uː n t j aː r ɛ
k ɔ rː ɛ k t oː r ɛ	k ɔ rː ɛ k t oː r ɛ m
r ɛ k l aː m aː t j oː n	r eː k l aː m aː t j oː n ɛ m
a n ɔ t ɪ n ʊ m	a nː oː t ɪ n ʊ m
p ɛ t aː t ʊ m	p ɪ tː a k j ʊ m
s p ɛ k ʊ j ʊ m	s p ɛ k l ʊ m
k ɔ m p r aː t oː r ɛ	k ɔ m p a r aː t oː r ɛ m
ɛ kʷ ɪ l ɪ b r j ʊ m	aɪ kʷ ɪ l iː b r j ʊ m
d ɛ k s t r ʊ m	d ɛ k s t r ʊ m
ɪ n w ɛ n t r ɪ k ɛ	ɪ n w ɛ n t r iː k ɛ m
r ɔ r aː r ɛ	r oː r aː r ɛ
a pː ɔ s t ʊ m	a pː ɔ s ɪ t ʊ m
s p ɔ l a m r ɛ	s p ɔ l j aː r ɛ
d ɛ s ɔ l a m r ɛ	d eː s oː l aː r ɛ
s ɛ k sː w aː l ɪ t aː t ɛ m	s ɛ k s w aː l ɪ t aː t ɛ m
p aː l a m r ʊ m	p a l ɛ aː r j ʊ m
ɔ r j iː ɛ n t aː l ɛ	ɔ r ɪ ɛ n t aː l ɛ m
s aː k r aː r ɛ	s a k r aː r ɛ
a kː ɔ m ɔ d aː t j oː n ɛ m	a kː ɔ mː ɔ d aː t j oː n ɛ m
f aː b r ʊ m	f a b r ʊ m
p r ɛ s k r ɪ w ɪ r ɛ	p r aɪ s k r iː b ɛ r ɛ
ɪ n k ɛ n s ʊ m	ɪ ŋ k eː n s ʊ m
p l aː t ɛ j a m	p l a t eːa m
d ɪ s p oː n ɛ	d ɪ s p oː n ɛ r ɛ
r ɛ p r ɔ w aː r ɛ	r ɛ p r ɔ b aː r ɛ
m ɛ sː ɛ m	m ɛ sː ɛ m
a kː uː s aː b ɪ l ɛ	a kː uː s aː b ɪ l ɛ m
t ɛ t r ɛ ɪ k ʊ m	t aɪ t r ɪ k ʊ m
d ɔ l oː	d ɔ l ʊ m
ɪ n d ɪ s k r ɛ t j oː n ɛ m	ɪ n d ɪ s k r eː t j oː n ɛ m
k ɔ s t uː m ɛ m	k oː n s ʊ eː t uː d ɪ n ɛ m
m ʊ s aː r aː n ʊ m	m uː s a r aː n ɛu m
m ɔ r t aː r j ʊ m	m ɔ r t aː r j ʊ m
k ʊ m n k aː t ɛ n aː r ɛ	k ɔ ŋ k a t eː n aː r ɛ
a s aː t aː r ɛ	a sː ɛ k t aː r iː
a nː eː k aː r ɛ	n ɛ k aː r ɛ
f aː k ʊ n d ʊ m	f aː k ʊ n d ʊ m
p r a n d s ʊ m	p r a n d j ʊ m
r aː k ɪ m oː s ʊ m	r a k eː m oː s ʊ m
w ɪ s ɛ r a m	w ɪ s k ʊ s
a fː l ɪ k t j oː n ɛ m	a fː l ɪ k t j oː n ɛ m
k oː n k a m	k ɔ ŋ kʰ a m
ɪ n t r ɛ ɔ m ɛ m t ɛ r ɛ m ɛ	ɪ n t r oː m ɪ tː ɛ r ɛ
k a p t aː r ɛ	k a p t aː r ɛ
m ɛ d j aː l ɛ	m ɛ d j aː l ɛ m
b j ɛ nː j ʊ m	b ɪ ɛ nː j ʊ m
n ɔ s ɔ k ɔ m j ʊ m	n ɔ s ɔ k ɔ m iː ʊ m
t aː k sː aː t j ʊ m n ɛ m	t a k s aː t j oː n ɛ m
w ɪ k ʊ m	w iː k ʊ m
s t r ɪ g ɪ l ɛ	s t r ɪ g ɪ l ɛ m
s ɛ r oː t ɪ n ʊ m	s eː r oː t ɪ n ʊ m
ɪ n t r ɔ d uː k t j oː n ɛ m	ɪ n t r oː d ʊ k t j oː n ɛ m
d ɪ p r ɛ n d ɛ r ɛ	d eː p r ɛ h ɛ n d ɛ r ɛ
p r ɛ d ɔ m ɪ n aː r ɛ	p r aɪ d ɔ m ɪ n aː r iː
s t r ɪ ŋ g ɛ r ɛ	s t r ɪ ŋ g ɛ r ɛ
t eː l a m	t eː l a m
k ɔ rː ɔ d ɛ r ɛ	k ɔ rː oː d ɛ r ɛ
k ɔ ŋ n oː m ɛ n	k oː ŋ n oː m ɛ n
d ɛ s k r ɪ p t j oː n ɛ m	d eː s k r iː p t j oː n ɛ m
j ɛ l ʊ m	g ɛ l uː
d ɛ r ɔ m p ɛ r ɛ	d iː r ʊ m p ɛ r ɛ
a g ɪ l ɪ t aː t ɛ m	a g ɪ l ɪ t aː t ɛ m
ɛ fː ɛ m ɪ n a m r ɛ	ɛ fː eː m ɪ n aː r ɛ
t ʊ m ɪ d ʊ m	t ʊ m ɪ d ʊ m
j uː s t ɪ f ɪ k aː t j oː n ɛ	j uː s t ɪ f ɪ k aː t j oː n ɛ m
a pː r ɔ b aː t j oː n ɛ m	a pː r ɔ b aː t j oː n ɛ m
f a s ɔ l a m	f a s k ɪ ɔ l a m
k aː m ɪ n ʊ m	k a m iː n ʊ m
ɛ n ʊ m ɛ r aː r ɛ	eː n ʊ m ɛ r aː r ɛ
k oː m b a m	k ʊ m b a m
k ɛ n t uː r j a m	k ɛ n t ʊ r j a m
a p ɔ k aː l ɪ p sː ɛ m	a p ɔ k a l y p s ɛ m
k aː m n ʊ t ʊ m	k aː n uː t ʊ m
a nː aː l ɪ	a nː aː l ɛ m
f ɪ m ʊ m	f ɪ m ʊ m
d ɛ s ɛ r t j oː n ɛ m	d eː s ɛ r t j oː n ɛ m
k ɔ m p r ɔ m ɛ t ɛ r ɛ	k ɔ m p r oː m ɪ tː ɛ r ɛ
d ɛ t ɛ r j ɔ r aː t j oː n ɛ m	d eː t ɛ r j oː r aː t j oː n ɛ m
b ʊ w a m r ʊ m	b ɔ w aː r j ʊ m
r aː lː ʊ m	r a lː ʊ m
s t aː b ɪ l ɛ	s t a b ɪ l ɛ m
b ɔ l ɛ t ʊ	b oː l eː t ʊ m
g ʊ m ɛ n t ʊ m	j uː m ɛ n t ʊ m
w ɔ m l ʊ n t ɛ m	w ɔ l ʊ n t aː t ɛ m
t ɔ g a m	t ɔ g a m
ɛ s ɛ kʷ j ɛ s	ɛ k sː ɛ kʷ j a m
ɛ k l ɪ p sː ɪ	ɛ k l iː p s ɛ m
m ɛ s uː r a m	m eː n s uː r a m
w aː l ɛ t uː d ɪ n aː r j ʊ m	w a l eː t uː d ɪ n aː r j ʊ m
p r oː ɪ b iː r ɛ	p r ɔ h ɪ b eː r ɛ
ɪ s t a m	ɪ s t a m
s aː t ɪ s f aː k ɛ r ɛ	s a t ɪ s f a k ɛ r ɛ
s ɪ k aː r j ʊ m	s iː k aː r j ʊ m
d ɔ l aː r ɛ	d ɔ l aː r ɛ
p l aː n aː r ɛ	p l aː n aː r j ʊ m
b aː r b uː l aː	b a r b ʊ l a m
n ɛ g ɔ t j ʊ m	n ɛ g oː t j ʊ m
ɪ n k ʊ m b ɛ r ɛ	ɪ ŋ k ʊ m b ɛ r ɛ
a r m ɪ g ɛ m r ʊ m	a r m ɪ g ɛ r ʊ m
uː m ɪ d ʊ m	uː m ɪ d ʊ m
w ɔ m ɪ t aː r ɛ	w ɔ m ɪ t aː r ɛ
ɪ m p ɛ lː ɛ r ɛ	ɪ m p ɛ lː ɛ r ɛ
k aː w aː lː ɛ r ɛ	k a b a lː aː r j ʊ m
d uː r ʊ m	d uː r ʊ m
p r j ɔ r ɛ	p r j oː r ɛ m
d ɪ ŋ n aː t j oː n ɛ m	d ɪ ŋ n aː t j oː n ɛ m
k aː l ɪ g aː	k a l ɪ g a m
ɔ b s ɛ r w aː r ɛ	ɔ b s ɛ r w aː r ɛ
t ʊ n d aː r ɛ	t ɔ n d eː r ɛ
m ɛ r g ɛ r ɛ	m ɛ r g ɛ r ɛ
ɪ n k ʊ m n k ʊ sː ʊ m	ɪ ŋ k ɔ ŋ k ʊ sː ʊ m
m aː ŋ n ɪ t ʊ d ʊ m	m a ŋ n ɪ t uː d ɪ n ɛ m
ɪ l ʊ m	h iː l ʊ m
ɪ t ɛ r aː t j oː n ɛ m	ɪ t ɛ r aː t j oː n ɛ m
p aː s a r ʊ	p a sː ɛ r ɛ m
f ʊ n d a m m ɛ n t ʊ m	f ʊ n d aː m ɛ n t ʊ m
f ɪ k ʊ m	f iː k ʊ m
p uː t r ɪ d ʊ m	p ʊ t r ɪ d ʊ m
n ɛ b l ʊ m a m	n ɛ b ʊ l a m
d ɛ m ʊ t aː r ɛ	d eː m uː t aː r ɛ
k aː s ʊ m	k aː s ʊ m
p a s t ɪ m n aː k aː	p a s t ɪ n aː k a m
a r g ɪ n t oː s ʊ m	a r g ɛ n t oː s ʊ m
