r a p ɪ d ʊ m	r a p ɪ d ʊ m
k ɔ l ʊ m b iː n ʊ m	k ɔ l ʊ m b iː n ʊ m
k r ɛ ɔ r	k r ʊ oː r ɛ m
t a r d ɪ m ʊ m	t a r d ʊ m
f a b ʊ r ɪ k aː t j oː n ɛ m	f aː b r ɪ k aː t j oː n ɛ m
k ɔ r ʊ s k aː r ɛ	k ɔ r ʊ s k aː r ɛ
m ɛ d ɪ t ɪ rː a n ɛ ʊ m	m ɛ d ɪ t ɛ rː aː n ɛu m
s a t ʊ r aː r ɛ	s a t ʊ r aː r ɛ
p r ɔ d ʊ k t ɪ w ʊ m	p r oː d ʊ k t iː w ʊ m
p r ɔ b l ɛ m aː t ɪ k ʊ m	p r ɔ b l eː m a t ɪ k ʊ m
k a l ɪ d ɪ t ɛ m	k a l ɪ d ɪ t aː t ɛ m
p l aː n t aː r ɛ	p l a n t aː r ɛ
r ɛ k ʊ s aː r ɛ	r ɛ k uː s aː r ɛ
s a l k ɪ k ɛ	s a l ɪ k ɛ m
w ɪ b r aː t j oː n ɛ m	w ɪ b r aː t j oː n ɛ m
k ɛ n t ʊ r j a m	k ɛ n t ʊ r j a m
ɛ k s aʊ d ɪ r ɛ	ɛ k s aʊ d iː r ɛ
f ɛ rː ʊ g ɪ n t ɛ m	f ɛ rː uː g ɪ n ɛ m
r a d ɪ k ɪ n ɛ m	r aː d iː k ɛ m
r ɛ t ɪ ɛ m	r eː t ɛ
k oː oː ɛ r ʊ m	k l aʊ d ɛ r ɛ
s ʊ b t r aː k t j oː n ɛ m	s ʊ b t r a k t j oː n ɛ m
a d ɔ r aː t j oː n ɛ m	a d oː r aː t j oː n ɛ m
p ɔ r k a m ɛ	p ɔ r k a m
m ɛ r ɪ t ɛ r ɛ	m ɛ r eː r ɛ
m ʊ l t ɪ p l ɪ k aː t j oː n ɛ	m ʊ l t ɪ p l ɪ k aː t j oː n ɛ m
r ɛ k l ɪ n aː r ɛ	r ɛ k l iː n aː r ɛ
t uː r p ɛ m	t ʊ r p ɛ m
d ɔ l oː s ʊ m	d ɔ l oː s ʊ m
k r uː ɛ pʰ d ɛ t ɛ m	k r uː d eː l ɪ t aː t ɛ m
f a a m	f aː g ɛ a m
r a p t ʊ m	r a p t ʊ m
f ɛ k ʊ l ɛ n t ʊ m	f aɪ k ʊ l ɛ n t ʊ m
h ɛ r b aː r j ʊ m	h ɛ r b aː r j ʊ m
m uː l t aː r ɛ	m ʊ l t aː r ɛ
g a r f j ʊ m	g r a pʰ j ʊ m
f eː b ʊ l ɛ m	f l eː b ɪ l ɛ m
f uː s t ʊ	f uː s t ɛ m
a sː ɪ s t ɛ r ɛ	a sː ɪ s t ɛ r ɛ
a r iː m ɪ g eː r ʊ m	a r m ɪ g ɛ r ʊ m
p uː p a m	p uː p a m
d eː k l aː m aː r ɛ	d eː k l aː m aː r ɛ
ɪ t ɪ n ɛ r aː r j ʊ m	ɪ t ɪ n ɛ r aː r j ʊ m
aʊ n ɔ r aː b ɪ l ɛ	h ɔ n oː r aː b ɪ l ɛ m
ɛ k s ɛ kʷ ʊ r iː r ɛ	ɛ k sː ɛ kʷ iː
n a w ɛ m	n aː w ɛ m
ɪ n t ɛ rː ʊ p t j oː n ɛ m	ɪ n t ɛ rː ʊ p t j oː n ɛ m
k ɔ n s oː b r ɪ n ʊ m	k oː n s oː b r iː n ʊ m
a n aɪ t ʊ m	a n eː tʰ ʊ m
s ɛ r ʊ m m	s ɛ r ʊ m
d eː p ʊ r aː r ɛ	d eː p uː r aː r ɛ
t r aɪ m ʊ l aː r ɛ	t r ɛ m ʊ l aː r ɛ
b ɛ l aː r ɛ	b aː l aː r ɛ
a r gʷ ʊ ɛ r	a r gʷ ɛ r ɛ
f r ɪ k t j oː n ɛ m	f r ɪ k t j oː n ɛ m
t r ɛ t ʊ m	t r a k t ʊ m
b a n j ʊ m	b a l n ɛu m
p l aː t aː n ʊ m	p l a t a n ʊ m
m ɛ r ɪ t ʊ m	m ɛ r ɪ t ʊ m
g ɛ l ʊ m	g ɛ l uː
k ɛ n s oː r ɛ	k eː n s oː r ɛ m
b a r b aː t ʊ m	b a r b aː t ʊ m
n aʊ f r aː g ʊ m	n aʊ f r a g ʊ m
ɪ m p ɛ r aː t oː r j ʊ m	ɪ m p ɛ r aː t oː r j ʊ m
m a r ɪ t aː l ɛ	m a r iː t aː l ɛ m
ɪ n g ʊ r j a m	ɪ n ɪ uː r j a m
uː f ʊ m	uː d ʊ m
m eː l a m	m aː l ʊ m
m ɛ n d aː k ɛ m	m ɛ n d aː k ɛ m
s ɔ l aː r ɪ ʊ m	s oː l aː r j ʊ m
k ʊ p r ɛ a m	k oː p ʊ l a m
f a r m aː k ɛ ʊ t ɪ k ʊ m	pʰ a r m a k ɛu t ɪ k ʊ m
s a l ʊ b r ɛ m	s a l uː b r ɛ m
w ɪ g r n iː k ɛ m s	w ɛ r n iː k ɛ m
ɪ n d ʊ r aː r ɛ	ɪ n d uː r aː r ɛ
t a r d aː r ɛ	t a r d aː r ɛ
a oː t oː r ɛ	a s t ʊ r ɛ m
k ɔ t ʊ r n ɪ k ɛ m	k oː t ʊ r n iː k ɛ m
p oː l ɪ r ɛ	p ɔ l iː r ɛ
ɪ l ʊ m	h iː l ʊ m
j uː r aː t oː r ɛ	j uː r aː t oː r ɛ m
k uː l t oː r ɛ	k ʊ l t oː r ɛ m
ɪ m p ɛ t ɪ l j ɪ k	ɪ m p ɛ t iː g ɪ n ɛ m
ɪ n k a r n aː r ɛ	ɪ ŋ k a r n aː r ɛ
w ɔ t ʊ m	w oː t ʊ m
l a r t ʊ m	l a r d ʊ m
k ɔ l g ʊ n g ɛ r ɛ	k ɔ n j ʊ ŋ g ɛ r ɛ
p ɔ s t ʊ l aː t j oː n ɛ m	p ɔ s t ʊ l aː t j oː n ɛ m
k ɔ n d ʊ k t j oː n ɛ m	k ɔ n d ʊ k t j oː n ɛ m
b a l b ʊ t j aː r ɛ	b a l b uː t iː r ɛ
s ɔ k ɛ r ʊː m	s ɔ k ɛ r ʊ m
d eː s p ɛ t aː r ɛ	d eː s p ɛ k t aː r ɛ
k ɔ n t r aː k t w ɛ	k ɔ n t r a h ɛ r ɛ
k ɔ n d ɛ n s aː t j oː n ɛ m	k ɔ n d eː n s aː t j oː n ɛ m
ɛ k s t ɛ r m ɪ n aː t j ɛ m n	ɛ k s t ɛ r m ɪ n aː t j oː n ɛ m
oː aː s ʊ eː t ɛ k r ɛ m	s t a t ɪ k ʊ m
k ɔ n k r ɛ t j oː n ɛ m	k ɔ ŋ k r eː t j oː n ɛ m
t r uː k ɛ	t r ʊ k ɛ m
a fː ɪ r m aː r ɛ	a fː ɪ r m aː r ɛ
h ɪ s p aː n ɪ k ʊ m	h ɪ s p aː n ɪ k ʊ m
k eː n aː r ɛ	k eː n aː r ɛ
g ɛ r m a n ɪ k ʊ m	g ɛ r m aː n ɪ k ʊ m
s uː s ʊ rː ʊ m	s ʊ s ʊ rː ʊ m
m a l t aː	m a l tʰ a m
a l n ʊ m n	a l n ʊ m
kʷ a d r ʊ p l a m r ɛ	kʷ a d r ʊ p l aː r ɛ
eː r ʊ m p ɛ r ɛ	eː r ʊ m p ɛ r ɛ
ɪ m aː g ɪ n aː t ɪ w ʊ m	ɪ m aː g ɪ n aː t ɪ w ʊ m
l a k aː r ɛ ɛ m	l a sː aː r ɛ
m ɔ l aː r ɛ	m ɔ l aː r ɛ m
a s t ʊ t j a m	a s t uː t j a m
f a k ʊ n d ʊ m	f aː k ʊ n d ʊ m
a t r aː b ɪ l aː r j ʊ m	aː t r a b iː l aː r j ʊ m
d ɪ s ɔ n aː r ɛ	d ɪ sː ɔ n aː r ɛ
ɛ l ɛ k a n t ɛ m	eː l ɛ g a n t ɛ m
w ɪ g a m	b iː g a m
b a r b aː r ɪ ɪ zː aː r ɛ m	b a r b a r iː zː aː r ɛ
ɪ n s oː m n ɛ	iː n s ɔ m n ɛ m
a d ʊ m b r aː r ɛ	a d ʊ m b r aː r ɛ
a r iː m ɪ l a m	a r m ɪ lː a m
l ɔ t r ʊ m	l uː r ɪ d ʊ m
kʷ r ɪ b r aː r ɛ	k r iː b r aː r ɛ
r a k eː m ʊ m	r a k eː m ʊ m
d ɛ k s t r ʊ m	d ɛ k s t r ʊ m
aʊ r ɪ r ɛ	h aʊ r iː r ɛ
s a k r ɪ f ɪ k j ʊ m	s a k r ɪ f ɪ k j ʊ m
d a ŋ n aː r ɛ	d a m n aː r ɛ
a b s t ɛ n eː r ɛ	a b s t ɪ n eː r ɛ
l a n gʷ ɪ d ʊ m	l a ŋ gʷ ɪ d ʊ m
ɛ k s p l oː r aː t oː r	ɛ k s p l oː r aː t oː r ɛ m
aʊ r aː	aʊ r a m
a n t ɪ s t ɛ r ɛ m	a n t ɪ s t ɪ t ɛ m
k eː r ɛ m oː n j aː l ɛ	k aɪ r ɪ m oː n j aː l ɛ m
ɪ n f ɛ r ɛ r ɛ	iː n f ɛ rː ɛ
p ɛ k ʊ n j a m	p ɛ k uː n j a m
k r aɪ s p ʊ m	k r ɪ s p ʊ m
d ɪ s p oː s ɪ t j oː n ɛ m	d ɪ s p ɔ s ɪ t j oː n ɛ m
s t t ʊ uː n ɛ m t ʊ m	t ɔ n ɪ t r ʊ m
p r ɔ p ɪ n m aː r ʊ m	p r ɔ p ɪ ŋ kʷ ʊ m
l ɛ k t ɪ k a m	l ɛ k t iː k a m
ɛ r iː m a n d aː t ɛ m	g ɛ r m aː n ɪ t aː t ɛ m
a r g ɪ n t ʊ m	a r g ɛ n t ʊ m
k ɔ p ɛ r t uː r a m	k ɔː p ɛ r t uː r a m
s p ɛ l ʊ n k a m	s p eː l ʊ ŋ k a m
k ɪ n ʊ m	k y ŋ n ʊ m
ɪ n kʷ j ɛ t aː r ɛ	ɪ ŋ kʷ ɪ eː t aː r ɛ
p ɛ k aː t oː r ɛ	p ɛ kː aː t oː r ɛ m
p a r t ɪ t j oː n ɛ m	p a r t iː t j oː n ɛ m
ɪ n f l ɪ k t j oː n ɛ m	ɪ n f l ɪ k t j oː n ɛ m
ɪ n k l ɪ t ʊ m	ɪ ŋ k l ɪ t ʊ m
n aʊ s j aː b uː n t ʊ m	n aʊ s ɛ aː b ʊ n d ʊ m
ɪ t ɛ r g ɛ k t j oː n	ɪ n t ɛ r j ɛ k t j oː n ɛ m
k ɔ n t ɛ n t j oː s ʊ m	k ɔ n t ɛ n t j oː s ʊ m
p r ɔ t ɛ s t aː r ɛ	p r oː t ɛ s t aː r iː
s ʊ n t ɪ l ɪ t ɛ m	s ʊ b t iː l ɪ t aː t ɛ m
w ɛ n d ɛ t oː r ɛ	w eː n d ɪ t oː r ɛ m
a b j ɛ k t j oː n ɛ m	a b ɪ ɛ k t j oː n ɛ m
p ʊ r p ʊ r a m	p ʊ r p ʊ r a m
s ɪ t uː pʰ a m	s ɪ t ʊ l a m
ɛ k s ɪ g ɛ r ɛ	ɛ k s ɪ g ɛ r ɛ
ɪ m p ʊ l s ʊ m	ɪ m p ʊ l s ʊ m
m a g ɪ k ʊ m	m a g ɪ k ʊ m
f ʊ l g ʊ r aː r ɛ	f ʊ l g ʊ r aː r ɛ
s uː pː l ɪ k aː t j ʊ m n ɛ m	s ʊ pː l ɪ k aː t j oː n ɛ m
a s p ɛ k t ʊ m	a s p ɛ k t ʊ m
ɔ p ɛ r aː r ɛ	ɔ p ɛ r aː r iː
t ɪ n a m	t iː n a m
a b n ɛ g aː r ɛ	a b n ɛ g aː r ɛ
p r ɔ k ɛ l a m	p r ɔ k ɛ lː a m
k ɛ r w w ɛ s j a m	k ɛ r w ɪ s j a m
p r aɪ n ɛ m	p r aɪ ŋ n aː t ɛ m
k ɔ m p r oː m ɛ t eː r ɛ	k ɔ m p r oː m ɪ tː ɛ r ɛ
d eː t ɛ s t aː t j oː n ɛ m	d eː t ɛ s t aː t j oː n ɛ m
w ɪ b r aː r ɛ	w ɪ b r aː r ɛ
m a n j aː r ʊ m	m a n w aː r j ʊ m
h ɛ lː ʊ m	ɛ lː ʊ m
a ʊ l a m	a w j a m
p r ɛ w ɛ r ɛ m	p r aɪ w ɪ d eː r ɛ
p ɪ k ʊ ʊ m	p iː k ʊ m
a m aː n ʊ ɛ n ɛ m	aː m a n ʊ eː n s ɛ m
r ɛ s t aː r ɛ	r ɛ s t aː r ɛ
ɪ lː uː s t r ɛ m	ɪ lː uː s t r ɛ m
s t r iː l j ɪ l ɛ	s t r ɪ g ɪ l ɛ m
b a l ɛ n a m	b a lː aɪ n a m
k ɪ m b aː l ʊ m	k y m b a l ʊ m
s ɔ m iː ɛ r ʊ m	s a g m aː r j ʊ m
a k j a w aː s	a k ɪ ɛ m
ɪ m p aː r t iː r ɛ	ɪ m p a r t iː r ɛ
a s ɪ m ɪ l aː r ɛ	a sː ɪ m ʊ l aː r ɛ
p ɛ r k ʊ rː ɛ r ɛ	p ɛ r k ʊ rː ɛ r ɛ
p r oː s ɛ sː ɪ k r ɛ	p r oː s ɛ kʷ iː
b ɔ t ɪ k a m	a p ɔ tʰ eː k a m
eː l ɪ d ɛ r ɛ	eː l iː d ɛ r ɛ
a m b ɪ gʷ uː ɪ t aː t ɛ m	a m b ɪ gʷ ɪ t aː t ɛ m
p r oː n ʊ m	p r oː n ʊ m
ɪ n d aː g aː r ɛ	ɪ n d aː g aː r ɛ
m eː n n s a m	m eː n s a m
ɛ k s t r ɪ m t ɛu m ʊ m	ɛ k s t r iː n s ɛ k ʊ m
a d ɔ r m eː t ɛ r ɛ	a dː ɔ r m iː s k ɛ r ɛ
a b ɪ l ɛ	h a b ɪ l ɛ m
ɪ n k ɔ m oː d aː r	ɪ ŋ k ɔ mː ɔ d aː r ɛ
k ɪ k oː r j ɛ	k ɪ kʰ ɔ r j ʊ m
s a ŋ t ʊ m r j ɛ t ɛ m	s a t ʊ r eː j a m
m ɪ ŋ g ɛ r ɛ	m ɪ ŋ g ɛ r ɛ
w ɪ s ʊ m	w iː s ʊ m
l uː b r ɪ k ʊ m	l uː b r ɪ k ʊ m
d ɛ s p ɛ ŋ d ɛ r ɛ	d eː s k ɛ n d ɛ r ɛ
d uː b ɪ t aː t j ʊ m n ɛ m	d ʊ b ɪ t aː t j oː n ɛ m
s ɔ n rː ɪ d ɪ r ɛ	s ʊ b r iː d eː r ɛ
d ɪ k aː k ɛ	d ɪ k aː k ɛ m
l a b ɔ r ʊ m	l a b oː r ɛ m
k ɔ n s ɛ r w aː r ɛ	k oː n s ɛ r w aː r ɛ
k ɔ n s ɪ d eː r aː t j oː n ɛ m	k oː n s iː d ɛ r aː t j oː n ɛ m
d eː f ɛ n s j oː n ɛ m	d eː f eː n s j oː n ɛ m
d ɔ n ɛ m	d oː n ʊ m
ɪ n t ɪ m aː t j oː n ɛ m	ɪ n t ɪ m aː t j oː n ɛ m
m eː s t ɛ r ɛ m	m ɪ s k eː r ɛ
s a n t ɪ t aː t ɛ m	s aː ŋ k t ɪ t aː t ɛ m
a m eː ɪ n t ʊ m	aː m ɛ n t ʊ m
ɔ kː ʊ rː ɛ r ɛ	ɔ kː ʊ rː ɛ r ɛ
s a k r aː m ɛ n t aː l ɛ	s a k r aː m ɛ n t aː l ɛ m
eː l uː iː r	eː l ʊ ɛ r ɛ
t a m eː ʊ m	t a m ɪ s j ʊ m
t uː n d eː r ɛ m	t ʊ n d ɛ r ɛ
j ʊ w ɛ n t uː t ɛ m	j ʊ w ɛ n t uː t ɛ m
ɛ s ʊ m	ɪ p s ʊ m
n ɪ d ʊ m	n iː d ʊ m
a b s k ɪ s ʊ m	a b s k ɪ n d ɛ r ɛ
a p ɔ k aː l ɪ p t ɛ m m	a p ɔ k a l y p s ɛ m
b a l n ɛ aː r j ʊ m	b a l n ɛ aː r j ʊ m
a m aɪ n ɪ t aː t ɛ m	a m ɔ ɪ n ɪ t aː t ɛ m
d eː p aː r t ɪ r	d eː p a r t iː r ɛ
r a p aː k ɛ	r a p aː k ɛ m
k a l k ɛ m	k a l k ɛ m
t ɛ k s t ɪ l ɛ m	t ɛ k s t ɪ l ɛ
k ɔ n f ɛ d eː r aː t j oː n ɛ m	k oː n f ɔ ɪ d ɛ r aː t j oː n ɛ m
d ɔ t aː r ɛ	d oː t aː r ɛ
m a n ɛ k a m	m a n ɪ k a m
t r ʊ n k aː r ɛ	t r ʊ ŋ k aː r ɛ
p ɛ d ɛ s t r ɛ m	p ɛ d ɛ s t r ɛ m
ʊ r n a m	uː r n a m
a d uː ŋ t j oː n ɛ m	a d j ʊ ŋ k t j oː n ɛ m
k ɔ sː ʊ m	k ɔ k s ʊ m
m uː r ɪ k ɛ m	m uː r ɪ k ɛ m
b ɛ nː j ʊ m	b ɪ ɛ nː j ʊ m
f l uː iː r ɛ	f l ʊ ɛ r ɛ
m ɔ n aː s t ɛ r j ʊ m	m ɔ n a s t eː r j ʊ m
a n ɛ k s ʊ m	a nː ɛ k s ʊ m
j uː s t ʊ m	j uː s t ʊ m
s ʊ m ɪ n ɪ s t r aː r ɛ m	s ʊ b m ɪ n ɪ s t r aː r ɛ
f a t ɪ g ɪ n aː r ɛ	f a t iː g aː r ɛ
ɪ n d ɛ f ɪ n ɪ t ʊ m	ɪ n d eː f iː n iː t ʊ m
oː r ɛ f ɪ k ɛ m	aʊ r ɪ f ɪ k ɛ m
t ɔ r ʊ m	t aʊ r ʊ m
a rː ɔ g aː r ɛ	a rː ɔ g aː r ɛ
ɛ k s k oː g ɪ t a m r ɛ	ɛ k s k oː g ɪ t aː r ɛ
n uː m ɛ m n	n uː m ɛ n
ɪ l aɪ s ʊ m	ɪ lː aɪ s ʊ m
ɪ m p j ʊ m	ɪ m p j ʊ m
p r ɔ p r ɛ h j eː t aː t ɛ m	p r oː p r ɪ ɛ t aː t ɛ m
p r ʊ n ʊ m	p r uː n ʊ m
j ɛ m ɪ n aː t j oː n ɛ m	g ɛ m ɪ n aː t j oː n ɛ m
k ɔ m p ɛ t ɛ n t j a m	k ɔ m p ɛ t ɛ n t j a m
a oː b r s k oː l j j a m	a m b r ɔ s j a m
b ɛ s t iː a l a m	b eː s t ɪ ɔ l a m
d ɪ k k j oː n ɛ m	d ɪ k t j oː n ɛ m
eː w ɔ l uː j ʊ m b aɪ r ɛ	eː w ɔ l w ɛ r ɛ
m a n kʷ ʊ m	m a ŋ k ʊ m
d ɪ s ɪ m uː l aː t j oː n ɛ m	d ɪ sː ɪ m ʊ l aː t j oː n ɛ m
a s p ɛ r g eː r ɛ	a s p ɛ r g ɛ r ɛ
k uː r aː r ɛ	k uː r aː r ɛ
a fː uː r ʊ m r	aʊ f ɛ rː ɛ
ɔ b g ɛ t ʊ m	ɔ b ɪ ɛ k t ʊ m
a gː l ʊ t ɪ n a m r ɛ	a gː l uː t ɪ n aː r ɛ
s eː p ʊ l k r ʊ m	s ɛ p ʊ l k r ʊ m
w ɛ s p pʰ r ʊ m	w ɛ s p ɛ r ʊ m
k ɔ m p r ɪ m ɛ r ɛ	k ɔ m p r ɪ m ɛ r ɛ
a m ɪ k ɪ t j a m	a m iː k ɪ t j a m
j ɪ g r m aː n ʊ m	g ɛ r m aː n ʊ m
l a b ɔ r aː t oː r j ʊ m	l a b oː r aː t oː r j ʊ m
ʊ s aː r j ʊ m	uː s w aː r j ʊ m
r eː t ɪ n eː r ɛ	r ɛ t ɪ n eː r ɛ
k ɔ ŋ gʷ r ʊ m	k ɔ ŋ g r ʊː m
eː l ɔ ŋ g ɪ n aː t j oː n ɛ m	eː l ɔ ŋ g aː t j oː n ɛ m
p ɛ r f ɪ d ʊ m	p ɛ r f ɪ d ʊ m
p l a eː g ɛ r ɛ	p l a ŋ g ɛ r ɛ
w ɪ ŋ kʷ ɛ r ɛ m	w ɪ ŋ k ɛ r ɛ
s ʊ b t ɪ l ɛ m ɛ m	s ʊ b t iː l ɛ m
ɔ r n aː r ɛ	oː r n aː r ɛ
k ɔ n t r ɪ t j oː n ɛ m	k ɔ n t r iː t j oː n ɛ m
d ɛ s t ɪ n aː r ɛ	d eː s t ɪ n aː r ɛ
s m ɛ r a l d ʊ m	s m a r a g d ʊ m
n ɔ s ɔ k oː m j ʊ m	n ɔ s ɔ k ɔ m iː ʊ m
t r aː n s ɪ t ʊ m	t r aː n s ɪ t ʊ m
d ɪ w ʊ l g aː r ɛ	d iː w ʊ l g aː r ɛ
p ʊ ɛ r ɪ l ɛ	p ʊ ɛ r iː l ɛ m
l ɔ ŋ g aː n ɪ m ɪ t a m t ɛ m	l ɔ ŋ g a n ɪ m ɪ t aː t ɛ m
w a k a t j oː n ɛ m	w a k aː t j oː n ɛ m
ɔ s t ɪ l ɛ	h ɔ s t iː l ɛ m
d eː l ɪ t j a m	d eː l ɪ k j aː s
eː s a t aː r	s a t j aː r ɛ
s t ɔ l ɪ d ʊ m	s t ɔ l ɪ d ʊ m
a n ɔ n a m	a nː oː n a m
aʊ s p ɛ t aː r ɛ	h ɔ s p ɪ t aː r ɛ
m a r ɪ t ʊ m	m a r iː t ʊ m
ɛ k d aː r p ɛ n d ɛ r ɛ	ɛ k s p ɛ n d ɛ r ɛ
d ɪ s k r ɛ p a n t j a m	d ɪ s k r ɛ p a n t j a m
k ɪ d j ʊ m	k iː d j ʊ m
n ɪ d oː r ɛ	n iː d oː r ɛ m
aʊ r ɪ k ʊ l a m	aʊ r ɪ k ʊ l a m
ɛ r a m	aɪ r a m
a l ɔ r ɛ aː	a l aʊ s a m
ɪ n d ɪ ŋ n ɪ t aː t ɛ m	ɪ n d ɪ ŋ n ɪ t aː t ɛ m
a r b oː r ɛ t ʊ m	a r b ɔ r eː t ʊ m
ɛ f ɛ r w eː t ɛ r ɛ	ɛ fː ɛ r w eː s k ɛ r ɛ
m ɛ d ɪ oː k r ɛ m	m ɛ d ɪ ɔ k r ɛ m
r ɛ f ɔ r m aː t j oː n ɛ m	r ɛ f ɔ r m aː t j oː n ɛ m
l ɛ d aː r r a m	l ɛ p r a m
ʊ m ɪ l j aː r ɛ	h ʊ m ɪ l j aː r ɛ
r iː p a m	r iː p a m
ɛ k s k ɛ s ɪ w ʊ m	ɛ k s k ɛ sː ɪ w ʊ m
k ʊ k ʊ lː a m	k ʊ k ʊ lː a m
t ɛ t r ʊ m	t aɪ t r ʊ m
d eː w oː w ʊ m r	d eː w ɔ w eː r ɛ
f lː oː	f l ʊ k t ʊ m
r ɛ f l oː r ɪ r ɛ	r ɛ f l oː r eː r ɛ
p ɛ r t ɛ n ɛ eː r ɛ	p ɛ r t ɪ n eː r ɛ
f ɪ kː aː r ɛ	f iː g ɛ r ɛ
b ɛ t ɛ m k aː r a m	b eː t a m
f a k t oː r ɛ	f a k t oː r ɛ m
n a b ɪ g aː r ɛ	n aː w ɪ g aː r ɛ
w ɛ h s aː r ɛ	w eː k s aː r ɛ
f ɔ ŋ g oː s ʊ m	f ʊ ŋ g oː s ʊ m
s a n aː t j oː n ɛ m	s aː n aː t j oː n ɛ m
l ɛ k t oː r ɛ	l eː k t oː r ɛ m
n ɛ r w oː s ʊ m	n ɛ r w oː s ʊ m
p ɔ s aː r ɛ	p aʊ s aː r ɛ
l ɔ k aː r ɛ ɛ	l ɔ k aː l ɛ m
a dː ɪ t j oː n ɛ	a dː ɪ t j oː n ɛ m
w ɪ n k ʊ l aː r ɛ	w ɪ ŋ k ʊ l aː r ɛ
p r ɪ n d ɛ r ʊ m	p r a n d eː r ɛ
f ɪ d ɛ l ɛ t a m t ɛ m	f ɪ d eː l ɪ t aː t ɛ m
f uː n ɪ k ʊ l ʊ m	f uː n ɪ k ʊ l ʊ m
n a d a d oː r ɛ	n a t aː t oː r ɛ m
g r aː n ʊ m	g r aː n ʊ m
p r ɔ ɪ b ɪ t j oː n ɛ m	p r ɔ h ɪ b ɪ t j oː n ɛ m
d ɪ s t oː r s j oː n ɛ	d ɪ s t ɔ r t j oː n ɛ m
s uː p ɛ r w aː k a n ɪ ʊ m	s ʊ p ɛ r w a k aː n ɛu m
p eː n aː t ɛ uː	p ɛ n aː t ɛ m
l a k t aː r j ʊ m	l a k t aː r j ʊ m
a pː r ɛ h ɛ n s j oː n ɛ m	a pː r ɛ h ɛ n s j oː n ɛ m
f l ɛ mː a m	pʰ l ɛ g m a
s ʊ k ɔ k ɛ r a m	s ɔ k r ʊ m
s eː n ɛ t uː t ɛ	s ɛ n ɛ k t ʊ m
k ɔ n t ɛ n t j oː n ɛ m	k ɔ n t ɛ n t j oː n ɛ m
s ʊ s k r iː b eː r ɛ	s ʊ b s k r iː b ɛ r ɛ
ɛ n t r ɛu m m eː t ɛ r ɛ ɛ ɛ m	ɪ n t r oː m ɪ tː ɛ r ɛ
r ɪ eː n ɛ m	r eː n ɛ m
r ɛ t aː r d aː r ɛ	r ɛ t a r d aː r ɛ
eː r ɔ d ɛ r ɛ	eː r oː d ɛ r ɛ
f ɛ r w ɛ r ɛ	f ɛ r w eː r ɛ
k a rː ʊ t j a m	k a rː uː k a m
ɔ pː r ɪ m ɛ r	ɔ pː r ɪ m ɛ r ɛ
a g ʊ m	a k ʊ m
