ɪ n ʊ m	iː n ʊ m
d ɛ w w ɛ r ɛ	d eː w ɔ w eː r ɛ
j uː r a t oː r ɛ	j uː r aː t oː r ɛ m
k oː n ɔ p ɛ ʊ m	k oː n oː p eː ʊ m
s k a l j aː r	s k aː l aː r ɛ m
t ɪ l j j ʊ m	t ɪ l j a m
w ɪ t ɪ m aː r ɛ	w ɪ k t ɪ m aː r ɛ
s kʷ aː l ʊ m	s kʷ aː l ʊ m
l uː m ɪ n aː r ɛ	l uː m ɪ n aː r ɛ
n a s a m	n a sː a m
m ɔ r s ʊ m	m ɔ r s ʊ m
n ɔ k ɪ w ʊ m	n ɔ k iː w ʊ m
ɪ b r j aː k ʊ m	eː b r j aː k ʊ m
g aː t ʊ m	g a n aː r ɛ
k ɔ n s t ɪ t uː t ɪ w ʊ m	k ɔ n s t ɪ t uː t ɪ w ʊ m
ɪ r a k ʊ n d j a m	iː r aː k ʊ n d j a m
m ɪ l j aː r j ʊ m	m iː lː j aː r j ʊ m
f a w oː r ɛ	f a w oː r ɛ m
f ɛ n d ɛ r ɛ	f ɪ n d ɛ r ɛ
k ʊ m p r a t ɔ r ɛ	k ɔ m p a r aː t oː r ɛ m
s ɔ l aː r ɛ	s oː l aː r ɛ m
k ɔ n s ɔ m a t j ʊ n ɛ m	k oː n s ʊ mː aː t j oː n ɛ m
h ɪ m a n ɛ r ɛ	m a n eː r ɛ
ɛ k s ɛ k r aː r ɛ	ɛ k sː ɛ k r aː r iː
f r a t ɛ r n aː l ɛ m	f r aː t ɛ r n aː l ɛ m
p r ɔ k ɛ d ɛ r ɛ	p r oː k eː d ɛ r ɛ
a r m aː m ɛ n t ʊ m	a r m aː m ɛ n t ʊ m
p a n aː k ʊ l ʊ m	p ɪ nː aː k ʊ l ʊ m
ɪ n k a r n a t j ʊ n ɛ m	ɪ ŋ k a r n aː t j oː n ɛ m
ɛ rː oː r ɛ m	ɛ rː oː r ɛ m
ɪ n t ɛ n t ʊ m	ɪ n t ɛ n t ʊ m
s t ʊ l t ʊ m	s t ʊ l t ʊ m
p ɛ n d ɛ r ɛ	p ɛ n d eː r ɛ
g r ɛ m b ʊ m	g r ɛ m j ʊ m
p ɔ n t ɪ f ɪ k ɛ m	p ɔ n t ɪ f ɪ k ɛ m
k ɔ n s ʊ p t j ʊ n ɛ m	k oː n s uː m p t j oː n ɛ m
d ɪ s t iː n k t ʊ m	d ɪ s t ɪ ŋ k t ʊ m
p r ɛ d ɔ m ɪ n aː r ɛ	p r aɪ d ɔ m ɪ n aː r iː
uː m ɪ l j aː r ɛ	h ʊ m ɪ l j aː r ɛ
p a d r a s t r ʊ m	p a t r a s t r ʊ m
d ɛ b ɛ lː a r ɛ	d eː b ɛ lː aː r ɛ
r a p iː r ɛ	r a p ɛ r ɛ
p a nː ʊ m	p a nː ʊ m
k ɔ n s a ŋ gʷ ɪ n ɪ t aː t ɛ m	k oː n s a ŋ gʷ ɪ n ɪ t aː t ɛ m
m ɔ n ɛ d a m	m ɔ n eː t a m
r a d ɪ k ɪ ɛ m	r aː d iː k ɛ m
p ɛ s t ɛ m	p ɛ s t ɛ m
s ʊ ʊ m ɛ t ɛ r ɛ	s ʊ mː ɪ tː ɛ r ɛ
k ɪ r k ʊ l aː r ɛ	k ɪ r k ʊ l aː r ɛ m
ɪ s t a m	ɪ s t a m
l aː m a m	l aː m a m
k ɛ r oː s ʊ m	k eː r oː s ʊ m
ɛ k s k uː r s j ʊ n ɛ m	ɛ k s k ʊ r s j oː n ɛ m
t r ɪ f oː l ʊ m	t r ɪ f ɔ l j ʊ m
a g r ɛ g a t j oː n ɛ m	a gː r ɛ g a t j oː n ɛ m
k ɔ n k l a m aː r ɛ	k ɔ ŋ k l aː m aː r ɛ
p r ʊ l ɔ kʷ j ʊ m	p r oː l ɔ kʷ j ʊ m
b ɛ l ʊ w a r j a m	b eː l w a m
k ɛ r t a m ɛ n	k ɛ r t aː m ɛ n
h k ʊ m p l ɛ r ɛ	k ɔ m p l eː r ɛ
a b d uː k t j ʊ n ɛ m	a b d ʊ k t j oː n ɛ m
t ɛ n d ɛ r ɛ	t ɛ n d ɛ r ɛ
t ɛ m ɛ r ɛ	t ɪ m eː r ɛ
k r ɪ n ɛ m	k r iː n ɛ m
p ɛ n s ʊ m	p eː n s ʊ m
m a t r ɪ m oː n j ʊ m	m aː t r ɪ m oː n j ʊ m
kʷ a d r uː p l ɪ k aː r ɛ	kʷ a d r ʊ p l ɪ k aː r ɛ
m j ɛ r d a m	m ɛ r d a m
s a ŋ t j oː n ɛ m	s aː ŋ k t j oː n ɛ m
k ɛ r uː l ɛ ʊ m	k aɪ r ʊ l ɛu m
p a g ɛ lː a m	p aː g ɛ lː a m
p aʊ p ɛ r t aː t ɛ m	p aʊ p ɛ r t aː t ɛ m
p ɔ n t ɪ f ɪ k aː t ʊ m	p ɔ n t ɪ f ɪ k aː t ʊ m
ɪ n t r ɔ d uː k t j oː n ɛ m	ɪ n t r oː d ʊ k t j oː n ɛ m
b ɛ l aː r ɛ	b aː l aː r ɛ
a n ʊ ɪ r ɛ	a d n ʊ ɛ r ɛ
t ʊ n d aː r ɛ	t ɔ n d eː r ɛ
d ɛ m ɪ t ɪ r	d eː m ɪ tː ɛ r ɛ
a m b ɪ gʷ uː ɪ t aː t ɛ m	a m b ɪ gʷ ɪ t aː t ɛ m
ɪ n ɪ kʷ ʊ m	ɪ n iː kʷ ʊ m
eː r ɛ t ɪ k ʊ m	h aɪ r ɛ t ɪ k ʊ m
w ɪ n oː s ʊ m	w iː n oː s ʊ m
s a l uː t aː r ɛ	s a l uː t aː r ɛ
s p ɛ t ɪ m ɛ n	s p ɛ k ɪ m ɛ n
s aː s ʊ m	s a k s ʊ m
ɪ m b ʊ ɪ r ɛ	ɪ m b ʊ ɛ r ɛ
k ɔ l oː n ʊ m	k ɔ l oː n ʊ m
s ɪ r w ɛ n t ɛ m	s ɛ r w ɪ ɛ n t ɛ m
ɛ rː ɛ ɛ	ɛ rː aː r ɛ
k uː lː a m	k uː n a m
a l a m	aː l ɛ a m
s ɔ n ʊ m	s ɔ m n j ʊ m
ɪ g l ɛ s ʊ m	a ŋ g l eː n s ɛ m
t a k s a t j ʊ n ɛ m	t a k s aː t j oː n ɛ m
k ɔ n m ɛ m ɔ r a t j ʊ n ɛ m	k ɔ mː ɛ m ɔ r aː t j oː n ɛ m
g r aː t ʊ m	g r aː t ʊ m
t ɛ g ʊ ɪ r a m	t oː n s oː r j ʊ m
a r g ɛ n t ʊ m	a r g ɛ n t ʊ m
r ɛ k uː s aː r ɛ	r ɛ k uː s aː r ɛ
t j ʊ m	t ʊː m
t a b ɛ r n a m	t a b ɛ r n a m
a lː ɪ w j aː r ɛ	a lː ɛ w j aː r ɛ
f r ɛ m ɪ r ɛ	f r ɛ m ɛ r ɛ
ɛ k s t r a ɔ r d ɪ n aː r j ʊ m	ɛ k s t r aː ɔ r d ɪ n aː r j ʊ m
g l ɔ s a m	g l ɔ sː a m
ɛ ɛ r uː g ɪ n oː s ʊ m	aɪ r uː g ɪ n oː s ʊ m
t ʊ rː aː r ɛ	t ɔ rː eː r ɛ
m a t uː r aː r ɛ	m aː t uː r aː r ɛ
a b ɪ s ʊ m	a b y sː ʊ m
aɪ d ɪ k ʊ l a m	aɪ d ɪ k ʊ l a m
f ɛ r m ɛ n t ʊ m	f ɛ r m ɛ n t ʊ m
ʊ r ɪ s ʊ m	ʊ r s ʊ m
eː k s aʊ r ɪ r ɛ	ɛ k s h aʊ r iː r ɛ
g ɔ n f j aː r ɛ	k oː n f l aː r ɛ
k aː t aː r ɛ m	k ɔ a k t aː r ɛ
s k ʊ aː ʊ l ʊ m	s k ɪ uː r ʊ m
a pː r ɔ p r j a t j ʊ n ɛ m	a pː r ɔ p r j aː t j oː n ɛ m
k ɪ r j ʊ m	k eː r ɛu m
a k a n t ʊ m	a k a n tʰ ʊ m
p r ɔ t ɛ s t aː r ɛ	p r oː t ɛ s t aː r iː
p r ʊ w ɛ n t ʊ m	p r oː w ɛ n t ʊ m
a g ɪ r ɛ	a g ɛ r ɛ
m ɪ k a m	m iː k a m
a b l a kʷ aɪ t j oː n ɛ m	a b l a kʷ ɛ aː t j oː n ɛ m
eː k s p ɛ k t a t j ʊ n ɛ	ɛ k sː p ɛ k t aː t j oː n ɛ m
p r ɛ k eː p t ʊ m	p r aɪ k ɛ p t ʊ m
eː g l ɪ s j a m	ɛ kː l eː s j a m
s ʊ r aː kː r eː s k ɛ r ɛ	s ʊ p ɛ r k r eː s k ɛ r ɛ
s ʊ r ɪ k ɪ r ɛ	s a r k iː r ɛ
p r ɛ d a t oː r ɛ	p r aɪ d aː t oː r ɛ m
p r aː n d s ʊ m	p r a n d j ʊ m
k aː l k ʊ l a t j oː n ɛ m	k a l k ʊ l aː t j oː n ɛ m
m aː k ʊ l aː r ɛ	m a k ʊ l aː r ɛ
a pː a r ɛ n t ɛ m	a pː a r ɛ n t ɛ m
s w a w ɪ t aː t ɛ m	s w aː w ɪ t aː t ɛ m
a k eː n d ɛ r ɛ	a kː ɛ n d ɛ r ɛ
ɛu n k n m a m	iː l ɪ k ɛ m
k ɔ n ʊ m	k oː n ʊ m
ɪ n w ɪ t aː r ɛ	ɪ n w iː t aː r ɛ
f ɔ r n ɪ k a t oː r ɛ	f ɔ r n ɪ k aː t oː r ɛ m
s p ɛ l ʊ n k a m	s p eː l ʊ ŋ k a m
gʷ a r d aː r ɛ	w a r d aː r ɛ
t r ɪ t uː r a m	t r iː t uː r a m
ɛ f ɛ k t ɪ w ʊ m	ɛ fː ɛ k t iː w ʊ m
t ɪ m ʊ n ɛ m	t eː m oː n ɛ m
t ɛ n t aː r ɛ	t ɛ m p t aː r ɛ
s uː p lː ɛ m ɛ n t ʊ m	s ʊ pː l eː m ɛ n t ʊ m
p r ʊ p ɪ n kʷ ʊ m	p r ɔ p ɪ ŋ kʷ ʊ m
k ɔ m ʊ d ʊ m	k ɔ mː ɔ d ʊ m
kʷ a d r aː r ɛ	kʷ aː d r aː r ɛ
k ɔ r ɛ	k ɔ r
k ɛ r kʰ aː r ɛ	k ɪ r k aː r ɛ
m uː s ɪ t aː r ɛ	m ʊ sː ɪ t aː r ɛ
ɪ n t ɛ rː uː p t j ʊ n ɛ m	ɪ n t ɛ rː ʊ p t j oː n ɛ m
d ɛ t ɪ n ɛ r ɛ	d eː t ɪ n eː r ɛ
k ʊ r uː s k a r ɛ	k ɔ r ʊ s k aː r ɛ
r eː w ɛ n ɪ r ɛ	r ɛ w ɛ n iː r ɛ
m ʊ l aː r ɛ	m ɔ lː iː r ɛ
p uː l k r ʊ m	p ʊ l kʰ r ʊ m
k a r d ɪ n ɛ m	k a r d ɪ n ɛ m
t ɔ r t ʊ m	t ɔ r t ʊ m
f aː ɪ n a m	f aː g ɪ n ʊ m
s ɪ k aː r j ʊ m	s iː k aː r j ʊ m
n aː t ʊ m	n aː t ʊ m
k ɔ n g j ʊ m	k ɔ ŋ g j ʊ m
d ɛ k ɛ d ɛ r ɛ	d eː k eː d ɛ r ɛ
ɔ n uː s t ʊ m	ɔ n ʊ s t ʊ m
s ɛ n t iː r ɛ	s ɛ n t iː r ɛ
p r ʊ p ɪ n kʷ ɪ t aː t ɛ m	p r ɔ p ɪ ŋ kʷ ɪ t aː t ɛ m
k aː l k ɛ m	k a l k ɛ m
uː b ɛ r ʊ m	uː b ɛ r
t a l ʊ t ɛ m	t aː l ʊ m
a pː r ɔ kː aː r ɛ	a pː r ɔ p j aː r ɛ
d eː r ɔ m p ɛ r ɛ	d iː r ʊ m p ɛ r ɛ
p r ɛ m ʊ n ɪ t ʊ r ɛ m	p r aɪ m ɔ n ɪ t oː r ɛ m
m uː s k ʊ l oː s ʊ m	m uː s k ʊ l oː s ʊ m
a l w ɛ ʊ m	a l w ɛu m
s t ɪ r p ɛ m	s t ɪ r p ɛ m
m uː s k ʊ l aː r ɛ	m uː s k ʊ l aː r ɛ m
p a ɛ s ɛ	p aː g eː n s ɛ m
k a p s g g k ʊ m	k a p t j oː s ʊ m
d ɛ ɪ t aː t ɛ m	d ɛ ɪ t aː t ɛ m
k ʊ n d ɪ n a t j oː n ɛ m	k ɔ n d ɛ m n aː t j oː n ɛ m
m aː s a m	m a sː a m
w ɪ s ɪ t a t j ʊ n ɛ	w iː s ɪ t aː t j oː n ɛ m
k ɔ n j uː g aː r ɛ	k ɔ n j ʊ g aː r ɛ
kʷ ɛ r ɪ m ɔ n j a m	kʷ ɛ r ɪ m oː n j a m
n ɪ w ɛ lː	l iː b ɛ lː a m
f a s k ɪ n j ʊ m	f a s k ɪ n ʊ m
l uː k r aː r ɛ	l ʊ k r aː r iː
ɪ n f r ɪ ŋ g ɛ r ɛ	iː n f r ɪ ŋ g ɛ r ɛ
j uː d ɪ k a t oː r ɛ	j uː d ɪ k aː t oː r ɛ m
a r s a m	a s k j a m
d ɛ n ɔ m ɪ n aː r ɛ	d eː n oː m ɪ n aː r ɛ
ɪ l ɛ r ɪ w ɛ t ɛ r ɛ	ɛ fː ɛ r w eː s k ɛ r ɛ
ɪ t ɛ r a t j ʊ n ɛ m	ɪ t ɛ r aː t j oː n ɛ m
j uː d ɪ t j aː r j ʊ m	j uː d ɪ k j aː r j ʊ m
s ɛ p t ɛ n t r j ɪ ɔ n aː l ɛ	s ɛ p t ɛ n t r j oː n aː l ɛ m
a w oː l ʊ m	a w ʊ l ʊ m
ɔ r ɛ k ʊ j a m	ɔ r ɪ k l a m
ɪ w ʊ m	iː w ʊ m
d ɪ s p ɛ r ɛ k ɪ r ɛ	d ɪ s p ɛ r iː r ɛ
l a m ɛ n t aː r ɛ	l aː m ɛ n t aː r ɛ
s uː p ɛ r w a k aː n ɛ ʊ m	s ʊ p ɛ r w a k aː n ɛu m
r ɛ f ɔ r m aː r ɛ	r ɛ f oː r m aː r ɛ
a d ɔ l ɛ s k ɛ n t j a m	a d ʊ l eː s k ɛ n t j a m
ɛ k s p l ɪ k a t j ʊ n ɛ m	ɛ k s p l ɪ k aː t j oː n ɛ m
m uː t aː r ɛ	m uː t w aː r iː
d ɪ fː ʊ n d ɛ r ɛ	d ɪ fː ʊ n d ɛ r ɛ
ɪ n k a r n aː r ɛ	ɪ ŋ k a r n aː r ɛ
w ɛ t r ɪ k ɛ m	w iː t ɪ k ɛ m
w ɪ n ɛ t ʊ m	w iː n eː t ʊ m
a k uː m ɪ n aː r ɛ	a k uː m ɪ n aː r ɛ
t ʊ r p ɛ m	t ʊ r p ɛ m
r ɛ d eː k j ɛ r ɛ	r ɛ d ɪ g ɛ r ɛ
a p ɔ k a l ɪ p s ɛ m	a p ɔ k a l y p s ɛ m
ɪ n f l ɛ k s j ʊ n ɛ m	iː n f l ɛ k t j oː n ɛ m
s t iː n d ɛ r ɛ	s k ɪ n d ɛ r ɛ
d ɪ w uː l g aː r ɛ	d iː w ʊ l g aː r ɛ
uː s uː r aː r j ʊ m	uː s uː r aː r j ʊ m
d ɛ s ɪ d j a m	d eː s ɪ d j a m
d ɛ l a t j ʊ n ɛ m	d eː l aː t j oː n ɛ m
eː m ɪ t ɛ r ɛ	eː m ɪ tː ɛ r ɛ
w ʊ l g ʊ m	w ʊ l g ʊ s
t r aː l a m	t r aː g ʊ l a m
k ɪ l ʊ m	k ɪ l j ʊ m
k uː rː ɪ k ʊ l ʊ m	k ʊ rː ɪ k ʊ l ʊ m
f r a t ɛ r n ʊ m	f r aː t ɛ r n ʊ m
a k s k ʊ n d ɛ r ɛ	a b s k ɔ n d ɛ r ɛ
k a p r ʊ n	k a p r ʊ m
m ɛ r ɪ t ʊ m	m ɛ r ɪ t ʊ m
f ɪ m ʊ m	f ɪ m ʊ m
a k ʊ m	a k ʊ m
k ɛ s p eː t ɛ m	k aɪ s p ɪ t ɛ m
s a n t ʊ r j ɛ t ɛ m	s a t ʊ r eː j a m
a d ɪ r ɛ	a d iː r ɛ
k ɔ n s ɪ l j aː r ɛ	k ɔ ŋ k ɪ l j aː r ɛ
s ɛ rː aː r ɛ	s ɛ rː aː r ɛ
f ɪ d ɛ l ɛ	f ɪ d eː l ɛ m
ɛ t aː t ɛ m	aɪ t aː t ɛ m
k r uː ɛ n t ʊ m	k r ʊ ɛ n t ʊ m
s ɛ k r n ɛ ɛ r ɛ	s eː k ɛ r n ɛ r ɛ
l a n t aː r j ʊ m	l a ŋ k j aː r j ʊ m
s t r ɪ k aː r ɛ	ɛ k s t r iː k aː r ɛ
n ʊ m ɪ n aː r ɛ	n oː m ɪ n aː r ɛ
d j a l ɛ k t ʊ m	d j a l ɛ k t ɔ n
s a k r ɪ l ɛ g ʊ m	s a k r ɪ l ɛ g ʊ m
t uː n s a r ɛ	t ʊ n d ɛ r ɛ
ɪ n d ɪ ŋ n aː r ɛ	ɪ n d ɪ ŋ n aː r iː
r a n ʊ m	a r aː n ɛu m
p r ɛ t ɛ k s t aː r ɛ	p r aɪ t ɛ k s ɛ r ɛ
l uː k s ʊ m	l uː k s ʊ m
uː r g ɛ r ɛ	ʊ r g eː r ɛ
ɪ n t ɛ rː ʊ m p ɛ r ɛ	ɪ n t ɛ rː ʊ m p ɛ r ɛ
s aː t ɪ r ʊ m	s a t y r ʊ m
r uː g a m	r uː g a m
a lː ʊ n d ʊ l a m	a l aʊ d a m
ɪ n k l ɪ t ʊ m	ɪ ŋ k l ɪ t ʊ m
r eː w ɛ d r ɛ	r ɛ w ɪ d eː r ɛ
f a s t ɪ d ɪ r ɛ	f a s t iː d iː r ɛ
a t iː ŋ g ɛ r ɛ	a tː ɪ ŋ g ɛ r ɛ
j ɪ p s ʊ m	g y p s ʊ m
k ɔ m p l a k ɛ r ɛ	k ɔ m p l a k eː r ɛ
f uː s t a m	f ʊ s t a m
p l aː g j ʊ m	p l a g j ʊ m
l uː d ɪ b r j ʊ m	l uː d iː b r j ʊ m
a l uː n ʊ m	a l ʊ m n ʊ m
a kː sː ɛ m	a k s ɛ m
ɔ b j ɛ k t ɪ w ʊ m	ɔ b j ɛ k t iː w ʊ m
a lː j ɛ n t ʊ m	a n h eː l ɪ t ʊ m
w ɪ n k ʊ l aː r ɛ	w ɪ ŋ k ʊ l aː r ɛ
k ɪ k oː r j a m	k ɪ kʰ ɔ r j ʊ m
p ɛ r t uː r b aː r ɛ	p ɛ r t ʊ r b aː r ɛ
w a n ɛ	w a nː ʊ m
a k w ɪ ɛ s ɛ r ɛ	a kː w ɪ eː s k ɛ r ɛ
p r ɛ g ʊ d ɪ k j ʊ m	p r aɪ j uː d ɪ k j ʊ m
k ɔ n k uː s j ʊ m	k ɔ ŋ k ʊ sː j oː n ɛ m
k ɔ r t ɛ m	k ɔ h ɔ r t ɛ m
a m b ɪ t ʊ m	a m b iː t ʊ m
h ɛ k s iː r ʊ m	ɛ k s iː r ɛ
s w ɛ ɪ w ɛ m	s w aː w ɛ m
p ɔ l ʊ m	p ɔ l ʊ m
a s k ʊ s ʊ m	a b s k ɔ n s ʊ m
g r a w aː r ɛ	g r a w aː r ɛ
ɪ n k eː n d ɛ r ɛ	ɪ ŋ k ɛ n d ɛ r ɛ
g oː l a m	g ʊ l a m
k ɔ n s t ɪ t ʊ ɪ r ɛ	k oː n s t ɪ t ʊ ɛ r ɛ
k r ʊ s t a m	k r ʊ s t a m
a w ɪ d ɪ t ɛ m	a w ɪ d ɪ t aː t ɛ m
b r ɛ ɛ b ɛ t aː t ɛ m	b r ɛ w ɪ t aː t ɛ m
a m aː r ɛ	a m aː r ɛ
p ɛ r ɪ k ɪ r ɪ r ɛ	p ɛ r kʷ iː r ɛ r ɛ
k ɔ n s ɪ k n a t j oː n ɛ m	k oː n s ɪ ŋ n aː t j oː n ɛ m
k ɪ t aː r a m	k ɪ tʰ a r a m
d ɛ m oː n ɪ k ʊ m	d aɪ m ɔ n ɪ k ʊ m
ɔ l ʊ m	ʊ l ʊ m
m ɔ r t aː r j ʊ m	m ɔ r t aː r j ʊ m
a k t ɛ s ʊ m	a kː ɛ sː ʊ m
r ɛ k ɛ d ɛ r ɛ	r ɛ k eː d ɛ r ɛ
w ɪ t uː l ʊ m	w ɪ t ʊ l ʊ m
j ʊ k ʊ n d ʊ m	j uː k ʊ n d ʊ m
a b ɪ t ʊ m	h a b ɪ t ʊ m
ɔ n k a m	ʊ ŋ k j a m
s t j ɛ r k ʊ m	s t ɛ r k ʊ s
l ɛ w ɪ g aː r ɛ	l ɛ w ɪ g aː r ɛ
a f lː ɛ n t j a m	a fː l ʊ ɛ n t j a m
b l ɛ t m ɛ	b l a s pʰ eː m aː r ɛ
w a g aː r ɛ	w a g aː r iː
k ʊ rː ɛ a m	k ɔ rː ɪ g j a m
s aː t ɪ r a m	s a t ɪ r a m
l ɪ n k ɛ m	l y ŋ k ɛ m
g r aː d ʊ m	g r a d ʊ m
kʷ a l ɪ f ɪ k aː r ɛ	kʷ aː l ɪ f ɪ k aː r ɛ
d ɛ n t ɪ f r ɪ k ʊ m	d ɛ n t ɪ f r ɪ k j ʊ m
ɪ r k ɪ n ʊ m	h ɪ r k iː n ʊ m
k ɔ n t ɛ n t j oː s ʊ m	k ɔ n t ɛ n t j oː s ʊ m
uː s aː r ɛ	uː t iː
n ɪ d ɔ r ɛ	n iː d oː r ɛ m
k ɔ n k ɪ l j aː b ʊ l ʊ m	k ɔ ŋ k ɪ l j aː b ʊ l ʊ m
l kʷ ʊ r n k ʊ m	kʷ ɛ r k ʊ m
k ɔ n aː r ɛ	k ʊ n ɛ aː r ɛ
f uː n ɪ k ʊ l ʊ m	f uː n ɪ k ʊ l ʊ m
l ɛ t ɪ t j a m	l aɪ t ɪ t j a m
aː d aː m a n t ɛ m	a d a m a n t ɛ m
k r ɔ t a l ʊ m	k r ɔ t a l ʊ m
g r a n aː r j ʊ m	g r aː n aː r j ʊ m
k ɔ m p l ɪ k a t j oː n ɛ	k ɔ m p l ɪ k aː t j oː n ɛ m
f j ɛ r ʊ m	f ɛ r ʊ m
t ɛ s uː r a m	t eː n s uː r a m
s p uː r j ʊ m	s p ʊ r j ʊ m
b l a n d ʊ m	b l a n d ʊ m
p ɛ lː ɪ k ʊ l a m	p ɛ lː ɪ k ʊ l a m
a ɛ r ɛ ʊ m	aː ɛ r j ʊ m
ɛ k s p ɛ d j ɛ r ɛ	ɛ k s p ɛ d iː r ɛ
