k aː l kʰ ɛ m	k a l k ɛ m
f uː r j oː s ʊ m	f ʊ r j oː s ʊ m
f uː r t ʊ m	f uː r t ʊ m
ɔ rː eː r ɛ	h ɔ rː eː r ɛ
d ɛ p ɛ r iː t j ʊ n ɛ m	d eː p ɛ r ɪ t j oː n ɛ m
k a r n oː s ʊ m	k a r n oː s ʊ m
k a p t uː r a m	k a p t uː r a m
s ʊ mː iː n iː s t r a r ɛ	s ʊ b m ɪ n ɪ s t r aː r ɛ
p aː w iː d ʊ m	p a w ɪ d ʊ m
f l oː r eː r ɛ	f l oː r eː r ɛ
d ɛ k l a m aː r ɛ	d eː k l aː m aː r ɛ
a k k ɛ s j oː n ɛ m	a kː ɛ sː j oː n ɛ m
a fː a s k iː n aː r ɛ	f a s k ɪ n aː r ɛ
ɛ k s ɔ r t aː r ɛ	ɛ k s h ɔ r t aː r iː
eː b r iː ɛ t aː t ɛ m	eː b r ɪ ɛ t aː t ɛ m
ɛ k iː r s ɪ k aː r ɛ	ɛ k sː ɪ kː aː r ɛ
d ɪ s p ɛ r aː r ɛ	d eː s p eː r aː r ɛ
f oː t ɛ r ɛ	f ɔ d ɛ r ɛ
k ɔ m uː n j oː n ɛ m	k ɔ mː uː n iː r ɛ
a n ʊ n k j aː r ɛ	a nː uː n t j aː r ɛ
r uː m iː n aː r ɛ	r uː m ɪ n aː r iː
t ʊ s ʊ m	t oː n s ʊ m
w ʊ l p ɪ n ʊ m	w ʊ l p iː n ʊ m
a k k ɛ n t ʊ m	a kː ɛ n t ʊ m
d ɛ n ɔ m ɪ n aː r ɛ	d eː n oː m ɪ n aː r ɛ
k ɔ p j ʊ s ʊ m	k oː p j oː s ʊ m
p r ɛ ɔ k uː p aː r ɛ	p r aɪ ɔ kː ʊ p aː r ɛ
a s t a m	h a s t a m
s a l w ʊ m	s a l w ʊ m
a d m iː n iː s t r aː r ɛ	a d m ɪ n ɪ s t r aː r ɛ
k ʊ m p r a t ɔ r ɛ	k ɔ m p a r aː t oː r ɛ m
d iː w uː l g a t j oː n ɛ m	d iː w ʊ l g aː t j oː n ɛ m
ɔ b t ʊ sː ʊ m	ɔ b t uː s ʊ m
d iː fː ɛ r ɪ r ɛ	d ɪ fː ɛ rː ɛ
s ɛ p aː r aː r ɛ	s eː p a r aː r ɛ
aʊ r ɔ r a m	aʊ r oː r a m
m ɔ d ɛ r aː r ɛ	m ɔ d ɛ r aː r iː
l iː b iː d ʊ m	l ɪ b iː d ɪ n ɛ m
aɪ k l ɛ s ɛ j a m	ɛ kː l eː s j a m
g l a r a m	g l aː r ɛ a m
k iː r k uː m n a w ɪ g aː r ɛ	k ɪ r k ʊ m n aː w ɪ g aː r ɛ
aɪ s t ɪ j ʊ m	aɪ s t aː t ɛ m
k a n iː k ʊ l a m	k a n iː k ʊ l a m
t ɔ r t iː l ɛ	t ɔ r t ɪ l ɛ m
aʊ g uː r aː r ɛ	aʊ g ʊ r aː r ɛ
r ɛ k ɛ d ɛ r ɛ	r ɛ k eː d ɛ r ɛ
a k ɪ b ɪ l ɛ ʊ m	a kʷ ɪ f ɔ l j ʊ m
p ɛ r d r iː k ɛ m	p ɛ r d iː k ɛ m
ɪ n s ɔ n t ɛ m	iː n s ɔ n t ɛ m
uː n iː w ɔ k ʊ m	uː n ɪ w ɔ k ʊ m
d ɛ p r ɛ k a r ɛ	d eː p r ɛ k aː r iː
a r t ɛ m iː s j a m	a r t ɛ m ɪ s j a m
r ɛ k ɔ n ɔ s ɛ r ɛ	r ɛ k ɔ ŋ n oː s k ɛ r ɛ
k ɔ n t uː m ɛ l j a m	k ɔ n t ʊ m eː l j a m
n ʊ m ɛ r ʊ m	n ʊ m ɛ r ʊ m
k ɔ n t ɛ m p l aː r ɛ	k ɔ n t ɛ m p l aː r iː
a r m aː t ʊ m	a r m aː t ʊ m
s p ɛ t j ɛ m	s p ɛ k ɪ ɛ m
l aː p ɛ j a m	a l a p a m
s ʊ b s t aː n t j a m	s ʊ b s t a n t j a m
ɪ n t ɛ rː ʊ m p ɛ r ɛ	ɪ n t ɛ rː ʊ m p ɛ r ɛ
p a l uː d a m ɛ n t ʊ m	p a l uː d aː m ɛ n t ʊ m
a s ɛ r iː r ɛ	a sː ɛ r ɛ r ɛ
d iː w ɛ r t iː r ɛ	d iː w ɛ r t ɛ r ɛ
ʊ n kʷ m	a w ʊ ŋ k ʊ l ʊ m
r ɛ t ɛ t a m	r ɛ k ɛ p t a m
p ɛ r ɪ t a r t ɛ	p ɪ g r ɪ t aː r iː
p ɛ r w ɛ n iː r ɛ	p ɛ r w ɛ n iː r ɛ
p ɛ r s iː s t ɛ r ɛ	p ɛ r s ɪ s t ɛ r ɛ
f ɛ d ʊ m	f ɔ ɪ d ʊ s
d ɛ s ɔ l aː r ɛ	d eː s oː l aː r ɛ
p r ɔ m eː t ɛ r ɛ	p r oː m ɪ tː ɛ r ɛ
m j ɛ r d a m	m ɛ r d a m
ɪ t uː d iː n ɛ	t uː d ɪ n ɛ m
ɪ n f iː r m aː r ɛ	iː n f ɪ r m aː r ɛ
ɪ n d iː g ɛ n t a m	ɪ n d ɪ g ɛ n t j a m
p r ɛ s ɛ n t iː r ɛ	p r aɪ s ɛ n t iː r ɛ
f ʊ r ɔ m a g ʊ m	f oː r m aː t ɪ k ʊ m
p ɛ r p ɛ t r aː r ɛ	p ɛ r p ɛ t r aː r ɛ
m a k iː n aː r ɛ	m aː kʰ ɪ n aː r iː
t r a n s f ɔ r m a t j oː n ɛ m	t r aː n s f oː r m aː t j oː n ɛ m
m ɪ s t uː r a m	m ɪ s t uː r a m
l aʊ d ɛ m	l aʊ d ɛ m
r a p iː r ɛ	r a p ɛ r ɛ
m ɛ n d a k j ʊ m	m ɛ n d aː k j ʊ m
a d ɪ k t ʊ m	a dː ɪ k t ʊ m
l ɛ g aː t ʊ m	l eː g aː t ʊ m
t r iː f ɔ l j aː t ʊ m	t r ɪ f ɔ l j aː t ʊ m
a n ɛ t ʊ m	a n eː tʰ ʊ m
eː w ɔ l ʊ k w ɛ r ɛ	eː w ɔ l w ɛ r ɛ
ɪ l j ʊ m	h iː l ʊ m
s k aː p ʊ l a m	s k a p ʊ l a m
d iː fː ʊ n d ɛ r ɛ	d ɪ fː ʊ n d ɛ r ɛ
d ɛ f ɛ k t j oː n ɛ m	d eː f ɛ k t j oː n ɛ m
s a l t ʊ m	s a l t ʊ m
k ɔ n t r a k t aː r ʊ m r ɛ	k ɔ n t r a h ɛ r ɛ
f iː m ʊ m	f ɪ m ʊ m
m a l f ɛ r ɛ	m a l ɛ f a k ɛ r ɛ
ɪ n mː iː n ɛ n t ɛ m	ɪ mː ɪ n eː r ɛ
w ɛ r m ɪ l ɛ ʊ m	w ɛ r m ɪ k ʊ l ʊ m
r a p iː d iː t ɛ m	r a p ɪ d ɪ t aː t ɛ m
p a s t a m	p a s t a m
k ɔ n w ɛ r t iː r ɛ	k ɔ n w ɛ r t ɛ r ɛ
s p ɛ l ʊ n k a m	s p eː l ʊ ŋ k a m
uː ŋ m b r oː s ʊ m	ʊ m b r oː s ʊ m
w a n ɪ n	w a nː ʊ m
g ʊ b j a n ɛ m	g oː b j ʊ m
s ɛ m p iː t ɛ r n ʊ m	s ɛ m p ɪ t ɛ r n ʊ m
p r ɛ p oː s ɪ t ɛ m	p r aɪ p ɔ s ɪ t ʊ m
t r a s k ɛ n d ɛ r ɛ	t r aː n s k ɛ n d ɛ r ɛ
s ʊ b t r a k t j oː n ɛ m	s ʊ b t r a k t j oː n ɛ m
ɪ n t ɛ r w ɛ n t j oː n ɛ m	ɪ n t ɛ r w ɛ n t j oː n ɛ m
k ɔ n f iː s k aː r ɛ	k oː n f ɪ s k aː r ɛ
m ɛ d iː t a b ʊ n d ʊ m	m ɛ d ɪ t aː b ʊ n d ʊ m
f iː r ɛ	f ɪ ɛ r iː
f r a t ɛ r n iː t aː t ɛ m	f r aː t ɛ r n ɪ t aː t ɛ m
ɛ k s p l iː k a t j oː n ɛ m	ɛ k s p l ɪ k aː t j oː n ɛ m
a d iː r ɛ	a dː ɛ r ɛ
f aː j a m	f aː g ɛ a m
a n ɔ s ʊ m	a nː oː s ʊ m
s ɔ l a m	s ɔ l ɛ a m
a b iː g ɛ ʊ m	a b ɪ g ɛu m
s uː b iː t ʊ m	s ʊ b ɪ t ʊ m
ɔ b ɛ d j ɛ n t j a m	ɔ b ɔ ɪ d ɪ ɛ n t j a m
k ɔ m p iː l a t j oː n ɛ m	k ɔ m p iː l aː t j oː n ɛ m
t ɛ d aː r ʊ m	t eː k t ʊ m
a k t a m	aː k t a
uː l k ɛ r a m	ʊ l k ʊ s
m oː l ɛ n aː r ʊ m	m ɔ l iː n aː r j ʊ m
ɔ b w j aː r ɛ	ɔ b w j aː r ɛ
s t r ɛ n w ʊ m	s t r eː n ʊː m
t r ʊ n k aː r ɛ	t r ʊ ŋ k aː r ɛ
k a p r ɔ n	k a p r ʊ m
s ɛ n s a t j oː n ɛ m	s eː n s aː t j oː n ɛ m
ɔ p r ɔ b r j ʊ m	ɔ pː r ɔ b r j ʊ m
p k a p ɛ r ɛ	k a p ɛ r ɛ
w a g a b ʊ n d ʊ m	w a g aː b ʊ n d ʊ m
ɪ ŋ g uː r j oː s ʊ m	ɪ n ɪ uː r j oː s ʊ m
m aː n t ʊ m	m aː n s ʊ eː t ʊ m
a n ɔ r m aː l ɛ m	a n oː r m a l ʊ m
s ɔ n ɪ k ʊ l ɔ s ʊ m	s ɔ m n ɪ k ʊ l oː s ʊ m
p s ɛ r ɛ n aː r ɛ	s ɛ r eː n aː r ɛ
a b l a k t a s w ɛ m	a b l a k t aː t j oː n ɛ m
a r gʷ ɛ r ɛ	a r gʷ ɛ r ɛ
a n uː lː aː r ɛ	a nː uː lː aː r ɛ
a k ɛ b r ʊ m	aː k r ɛ m
m ɔ n d aː r ɛ	m ʊ n d aː r ɛ
k ɔ ŋ g r w ʊ m	k ɔ ŋ g r ʊː m
a lː ɛ g aː r ɛ	a lː ɛ g ɛ r ɛ
s uː b s iː d j ʊ m	s ʊ b s ɪ d j ʊ m
ɪ n ɔ w a t j oː n ɛ m	ɪ nː ɔ w aː t j oː n ɛ m
t r a n s iː g ɛ r ɛ	t r aː n s ɪ g ɛ r ɛ
t r a b aː l ɛ m	t r a b aː l ɛ m
k ɔ m a n d aː r ɛ	k ɔ mː ɛ n d aː r ɛ
a lː ɪ w j aː r ɛ	a lː ɛ w j aː r ɛ
p aː k t ʊ m	p a k t ʊ m
r ɪ p uː d j a r ɛ	r ɛ p ʊ d j aː r ɛ
f ɔ r n iː k aː r ɛ	f ɔ r n ɪ k aː r iː
a k r ɛ t ɛ t ɛ m	aː k r ɪ t aː t ɛ m
p a r j ɪ ɛ t aː l ɛ	p a r ɪ ɛ t aː l ɛ m
p ʊ r p ʊ r a m	p ʊ r p ʊ r a m
f r uː ɛ k t ʊ m	f r uː k t ʊ m
ɪ n k ɔ lː a m	ɪ ŋ k ɔ l a m
a l w j ɛ ʊ m	a l w ɛu m
ɪ n t ɛ g r ʊ m	ɪ n t ɛ g r ʊ m
oː w ɛ l a m	ɔ w ɪ k ʊ l a m
d ɛ k ɛ d ɛ r ɛ	d eː k eː d ɛ r ɛ
w aː lː ʊ m	w a lː ʊ m
g r aː ŋ ʊ m	g r aː n ʊ m
m iː s k ɛ lː a n ɛ ʊ m	m ɪ s k ɛ lː aː n ɛu m
ɪ n d uː r ɛ t ɛ r ɛ	ɪ n d uː r eː s k ɛ r ɛ
ɪ n d ɛ f iː n iː t ʊ m	ɪ n d eː f iː n iː t ʊ m
r uː d ɛ m	r ʊ d ɛ m
p r ɔ w ɔ k aː r ɛ	p r oː w ɔ k aː r ɛ
s k r uː t aː r ɛ	s k r uː t aː r iː
p a pː aː r ɛ	p a pː aː r ɛ
d iː m iː n uː ɪ r ɛ	d iː m ɪ n ʊ ɛ r ɛ
ʊ ŋ t w oː ɪ s ʊ m	uː ŋ k t ʊ oː s ʊ m
d ɪ s ɛ kː aː r ɛ	d eː s ɪ kː aː r ɛ
f ʊ ŋ g oː s ʊ m	f ʊ ŋ g oː s ʊ m
k a p s g ɔ s ʊ m	k a p t j oː s ʊ m
n aː s ʊ m	n aː s ʊ m
t r iː n ɪ t aː t ɛ m	t r iː n ɪ t aː t ɛ m
ɛ t aː t ɛ m	aɪ t aː t ɛ m
s a r k iː n a m	s a r k ɪ n a m
s a k uː l ʊ m	s a kː ʊ l ʊ m
s ɛ rː aː r ɛ	s ɛ rː aː r ɛ
k r ʊ r ɛ	k r ʊ oː r ɛ m
g l aː d j ʊ m	g l a d j ʊ m
ɪ s t ʊ m	ɪ s t ʊ m
a l ɪ ɛ n aː r ɛ	a l ɪ eː n aː r ɛ
t ɛ n oː r ɛ	t ɛ n oː r ɛ m
g r a m iː n ɛ ʊ m	g r aː m ɪ n ɛu m
m ɪ n oː r ɛ	m ɪ n oː r ɛ m
ɪ m p l iː k aː r ɛ	ɪ m p l ɪ k aː r ɛ
d iː s p a r ɪ r ɛ	d ɪ s p a r eː r ɛ
g r aː m ɛ n	g r aː m ɛ n
d ɛ w oː w ɛ r ɛ	d eː w ɔ w eː r ɛ
t ɔ r w ʊ m	t ɔ r w ʊ m
n uː ɔ k ɪ r ɛ	n ɔ k eː r ɛ
k r iː m ɪ n ɛ	k r iː m ɛ n
k ɔ n s ɛ r w a t j oː n ɛ m	k oː n s ɛ r w aː t j oː n ɛ m
s p iː n lː a m	s p iː n ʊ l a m
a d m iː r a b ɪ l ɛ m	a d m iː r aː b ɪ l ɛ m
eː f ɛ k t w aː ɛ r ɛ	ɛ fː ɪ k ɛ r ɛ
r ɛ k j ɛ n ɛ m	r ɛ k ɛ n t ɛ m
a b l ɛ g a t j oː n ɛ m	a b l eː g aː t j oː n ɛ m
k ɔ n d ɛ n s aː r ɛ	k ɔ n d eː n s aː r ɛ
f j ɛ b a l ɛ m	f l eː b ɪ l ɛ m
b ɛ s t j ɪ ɔ l a m	b eː s t ɪ ɔ l a m
a d aː m a n t ɛ m	a d a m a n t ɛ m
l a k j aː r ɛ m	l a sː aː r ɛ
t ʊ r p ɛ d ʊ m	t ʊ r p ɛ m
uː s ɪ n ɔ l ʊ m	l ʊ s k ɪ n j a m
d iː g iː t aː r ɛ	d ɪ g ɪ t aː r ɛ
g ʊ ŋ g ɛu m r ɛ	j ʊ ŋ g ɛ r ɛ
eː lː uː ɛ r ɛ	eː l ʊ ɛ r ɛ
t a l a m ʊ m	tʰ a l a m ʊ m
l a t iː f ʊ n d j ʊ m	l aː t ɪ f ʊ n d j ʊ m
a t ɛ t aː r ɛ	oː s k ɪ t aː r ɛ
s t r ɪ g a m	s t r iː g a m
m a k ɛ lː a r ʊ m	m a k ɛ lː aː r j ʊ m
b a k a l j ɛ n ʊ m	b a kː a l aʊ r ɛu m
uː r g ɛ r ɛ	ʊ r g eː r ɛ
a k t w aː r j ʊ m	aː k t w aː r j ʊ m
g a rː uː l ʊ m	g a rː ʊ l ʊ m
d ɪ s p ʊ s aː r ɛ	d eː s p oː n s aː r ɛ
d iː k aː k ɛ	d ɪ k aː k ɛ m
s a k r aː r j ʊ m	s a k r aː r j ʊ m
ɪ n s ɛ r ɪ r ɛ	iː n s ɛ r ɛ r ɛ
f j ɛ r ʊ m	f ɛ r ʊ m
a r m ɛ n t ʊ m	a r m ɛ n t ʊ m
m uː n iː f iː k ʊ m	m uː n ɪ f ɪ k ʊ m
h ʊ ŋ g ɛ r ɛ	ʊ ŋ g ɛ r ɛ
d ɛ l a t oː r ɛ	d eː l aː t oː r ɛ m
w iː r aː g ʊ m	w ɪ r aː g ɪ n ɛ m
ɛ k s iː k a t j ʊ n ɛ m	ɛ k sː ɪ kː aː t j oː n ɛ m
k iː m b a l ʊ m	k y m b a l ʊ m
a r m aː r ɛ	a r m aː r ɛ
k ɛ f a l eːa a m	k ɛ pʰ a l aɪ a m
ɪ m b ɛ k iː lː iː t aː t ɛ m	ɪ m b eː k ɪ lː ɪ t aː t ɛ m
p ɛ r f iː d ʊ m	p ɛ r f ɪ d ʊ m
p r ɔ s ɛ n j ɔ m	p r ɔ s k eː n j ʊ m
uː b iː k a t j oː n ɛ m	ʊ b ɪ k aː t j oː n ɛ m
uː m iː l j aː r ɛ	h ʊ m ɪ l j aː r ɛ
r ɛ sː uː s k iː t a t j oː n ɛ m	r ɛ s ʊ s k ɪ t aː t j oː n ɛ m
k ɔ n ʊ m	k oː n ʊ m
k aː l k ɔ l a t j oː n ɛ m	k a l k ʊ l aː t j oː n ɛ m
ɪ m p a r t iː r ɛ	ɪ m p a r t iː r ɛ
m a l ɪ ŋ n ʊ m	m a l ɪ ŋ n ʊ m
p ɛ n uː r j a m	p eː n uː r j a m
p a s t oː r ɛ	p aː s t oː r ɛ m
ɔ b s ɛ d ɛ r ɛ	ɔ b s ɪ d eː r ɛ
m aː r t ɛ r ɛ	m a r t y r ɛ m
m a k l ʊ s ʊ m	m a k ʊ l oː s ʊ m
a fː l iː k t j oː n ɛ m	a fː l ɪ k t j oː n ɛ m
a b s uː r d ɪ t aː t ɛ m	a b s ʊ r d ɪ t aː t ɛ m
m ɛ r iː t ɔ r j ʊ m	m ɛ r ɪ t oː r j ʊ m
d iː s kʷ iː s iː t j ʊ n ɛ	d ɪ s kʷ iː s iː t j oː n ɛ m
ɪ t aː t ɛ m	t a t ɛ m
f ɛ r m ɛ n t a t j oː n ɛ m	f ɛ r m ɛ n t aː t j oː n ɛ m
s t ɛ r k ʊ kʷ ɛ	s t ɛ r k ʊ s
s ʊ ɛ r b ʊ k ʊ m	s a m b uː k ʊ m
p l a n ɛ t a m	p l a n eː t a m
r ɛ p ɔ n ɛ m	r ɛ p oː n ɛ r ɛ
p a l ʊ m b aː r ʊ m	p a l ʊ m b aː r j ʊ m
m ʊ l k ɛ r ɛ	m ʊ l k eː r ɛ
w ɔ m ɛ r ɛ	w oː m ɛ r ɛ m
s k r ɔ f a m	s k r oː f a m
g oː r t ʊ m	g ʊ r d ʊ m
t r j ɪ k iː r n f a t ɔ r ɛ	t r j ʊ m pʰ aː t oː r ɛ m
ɪ n t uː w iː r ɛ m	ɪ n t ʊ eː r iː
g r a n aː t ʊ m	g r aː n aː t ʊ m
r ɛ sː a r k iː r ɛ	r ɛ s a r k iː r ɛ
s iː n k ɛ r ʊ m	s ɪ ŋ k eː r ʊ m
t ɛ rː ɛ ʊ m	t ɛ rː ɛu m
k ɔ ŋ g r ɛ g aː r ɛ	k ɔ ŋ g r ɛ g aː r ɛ
g ɛ g ʊ l a m	z iː z y pʰ ʊ m
a g r ɛ s t ɛ m	a g r ɛ s t ɛ m
f r ɔ n t oː n ɛ m	f r ɔ n t oː n ɛ m
w ɛ s t iː t ʊ m	w ɛ s t iː t ʊ m
a n w ʊ m	a nː ʊː m
k a l k aː n ʊ m	k a l k aː n ɛu m
a m a r ɪ t j a m	a m aː r ɪ t ɪ ɛ m
s t ɔ l iː d ʊ m	s t ɔ l ɪ d ʊ m
ɪ n s ɔ n ɛ m	iː n s ɔ m n ɛ m
a d w ɔ k a t j oː n ɛ m	a d w ɔ k aː t j oː n ɛ m
b ʊ rː a m	b ʊ rː a m
s ɔ n j aː t oː r ɛ	s ɔ m n j aː t oː r ɛ m
ɪ ŋ g ɛ n j ʊ m	ɪ ŋ g ɛ n j ʊ m
p ɔ m iː f ɛ r ʊ m	p oː m ɪ f ɛ r ʊ m
a lː j ɛ n t ʊ m	a n h eː l ɪ t ʊ m
ɪ n t r ɔ d uː k t j oː n ɛ m	ɪ n t r oː d ʊ k t j oː n ɛ m
a t s k r iː w ɪ r ɛ	aː s k r iː b ɛ r ɛ
b ɛ b ɪ t oː r ɛ	b ɪ b ɪ t oː r ɛ m
ɛ r ɛ d ɪ r ɛ	h eː r eː d ɪ t aː r ɛ
ɪ n t r ɔ iː t ʊ m	ɪ n t r ɔ ɪ t ʊ m
d ɛ t ɛ r g ɛ r ɛ	d eː t ɛ r g eː r ɛ
w iː k a m	b iː g a m
ɪ ŋ n ɔ m iː n j a m	ɪ ŋ n oː m ɪ n j a m
w ɛ k a m	w ɪ k j a m
s k ʊ j aː r ʊ l oː m	s k ɪ uː r ʊ m
l ɛ n ɛ m	l eː n ɛ m
b ɛ l aː t a m	b l a tː a m
s k a n d ʊ l a m	s k a n d ʊ l a m
s a l iː n a m	s a l iː n a m
n uː m ɛ r ʊ s iː t a t ɛ m	n ʊ m ɛ r oː s ɪ t aː t ɛ m
ɛ k s a m iː n aː r ɛ	ɛ k s aː m ɪ n aː r ɛ
ɪ m b ʊ iː r ɛ	ɪ m b ʊ ɛ r ɛ
k iː t iː s ʊ m	k y t ɪ s ʊ m
p uː t ʊ m	p ʊ t ʊ m
a m a t oː r ɛ	a m aː t oː r ɛ m
k uː n a m	k uː n a m
n ʊ d r ɪ t a m	n uː t r iː k j ʊ m
w ɛ n j a m	w ɛ n j a m
kʷ ɛ r iː m ɔ n j a m	kʷ ɛ r ɪ m oː n j a m
s w ɔ k ɛ r a m	s ɔ k r ʊ m
k ɔ r w iː n ʊ m	k ɔ r w iː n ʊ m
t iː m oː n ɛ m	t eː m oː n ɛ m
ɛ k s f ɔ lː j aː r ɛ	ɛ k s f oː l j aː r ɛ
b a r b aː t ʊ m	b a r b aː t ʊ m
p r ɛ s t a n t j a m	p r aɪ s t a n t j a m
eː b uː r n ɛ ʊ m	ɛ b ʊ r n ɛu m
l uː m iː n ʊ l ʊ m	ɛ lː y kʰ n j ʊ m
ɔ n oː r ɛ	h ɔ n oː r ɛ m
s ɛ r w aː r ɛ	s ɛ r w aː r ɛ
ɪ n f ɛ r m ʊ m	iː n f ɪ r m ʊ m
d ɛ p uː r aː r ɛ	d eː p uː r aː r ɛ
l ɛ ɪ g ɛ m	l eː g ɛ m
k ɪ p a m	k eː p a m
d ɛ k ɔ r aː r ɛ	d ɛ k ɔ r aː r ɛ
d eː m a n d aː r ɛ	d eː m a n d aː r ɛ
ɪ n m a t uː r ʊ m	ɪ mː aː t uː r ʊ m
a kː ɪ d j a m	a k eː d j a m
ɪ m f ɔ r t uː n j ʊ m	iː n f ɔ r t uː n j ʊ m
