p a t ɪ k r ɛ	p a t iː
w a g ɪ r ɛ	w aː g iː r ɛ
iː n d ɪ g ɛ n m	ɪ n d ɪ g ɛ n t j a m
l ɪ g a m ɛ n t ʊ m	l ɪ g aː m ɛ n t ʊ m
p a n ɪ k ʊ l a m	p aː n ɪ k ʊ l a m
iː n k ɔ m p ɛ t ɛ n t ɛ m	ɪ ŋ k ɔ m p ɛ t ɛ n t ɛ m
g aː ɛ m	iː l ɛ
p r ɔ d ɪ g j oː j j ʊ m	p r oː d ɪ g j oː s ʊ m
k r ɪ m ɪ n ɛ	k r iː m ɛ n
d ɪ s ɔ n aː r ɛ	d ɪ sː ɔ n aː r ɛ
d ɛ l ɪ t j a m	d eː l ɪ k j aː s
g r a m a t ɪ k a l	g r a mː a t ɪ k aː l ɛ m
p ɛ r w ɛ r t ɪ r ɛ	p ɛ r w ɛ r t ɛ r ɛ
n a d a d ɔ r	n a t aː t oː r ɛ m
f ɔ s a m	f ɔ sː a m
a m p l ɪ t oː d	a m p l ɪ t uː d ɪ n ɛ m
p ɛ r k ɔ l aː r ɛ	p ɛ r k oː l aː r ɛ
s p uː m oː s ʊ m	s p uː m oː s ʊ m
ɪ b r j ʊ m	eː b r j ʊ m
m ɔ n eː d a m	m ɔ n eː t a m
a b a l j iː ɛ n a t j oː n ɛ m	a b a l ɪ eː n aː t j oː n ɛ m
aː s a r ʊ m	a s a r ʊ m
a n g ɛ l ɪ k ʊ m	a ŋ g ɛ l ɪ k ʊ m
k ʊ ɪ r ʊ m	k ɔ r j ʊ m
a l b uː m m ɛ m	a l b uː m ɛ n
ɛ s ɛ r k ɪ t ʊ m	ɛ k s ɛ r k ɪ t ʊ m
ɔ p uː l ɛ n t ʊ m	ɔ p ʊ l ɛ n t ʊ m
ɛ k s a k ɛ r b a t j ʊ n ɛ m	ɛ k s a k ɛ r b aː t j oː n ɛ m
d ɪ f ɛ r iː r ɛ	d ɪ fː ɛ rː ɛ
m ɛ s t ʊ m	m aɪ s t ʊ m
l ɔ j ʊ m	l ɔ l j ʊ m
n uː m ɛ r ʊ s ɪ t aː t ɛ m	n ʊ m ɛ r oː s ɪ t aː t ɛ m
k ɔ m p r ɔ m ɛ t ɛ r ɛ	k ɔ m p r oː m ɪ tː ɛ r ɛ
g l a r a m	g l aː r ɛ a m
aʊ r ɪ r	h aʊ r iː r ɛ
k ɔ n f ɛ r ɛ r ɛ	k oː n f ɛ rː ɛ
k ɪ n t uː r a m	k ɪ ŋ k t uː r a m
k ɔ s t uː m m ɛ m	k oː n s ʊ eː t uː d ɪ n ɛ m
p ɔ n d ɛ r oː s ʊ m	p ɔ n d ɛ r oː s ʊ m
p r oː l a	p r oː r a m
uː s r ɛ	uː t iː
g a lː ɛ g ʊ m	g a lː aɪ k ʊ m
s ʊ p ʊ r ɛ	s ɔ p oː r ɛ m
a s ɪ ŋ n aː r ɛ	a sː ɪ ŋ n aː r ɛ
f ʊ r ʊ n k ʊ l ʊ m	f uː r ʊ ŋ k ʊ l ʊ m
iː n g uː s t ʊ m	ɪ n ɪ uː s t ʊ m
ɛ l ɛ r w ɛ k ɛ r	ɛ fː ɛ r w eː s k ɛ r ɛ
l ɪ ŋ g uː r a m	l ɪ ŋ g ʊ l a m
s ɛ n ɪ k ʊ	s k eː n ɪ k ʊ m
g ɛ n t ɪ l ʊ m	g ɛ n t iː l ɛ m
a b uː s ɪ w ʊ m	a b uː s iː w ʊ m
k a t ɛ d r a l ɛ m	k a tʰ ɛ d r aː l ɛ m
k ɛ d r ʊ m	k ɛ d r ʊ m
s ɔ n a t oː r ɛ	s ɔ m n j aː t oː r ɛ m
k ɔ m p a s ɪ b lː ɛ	k ɔ m p a sː ɪ b ɪ l ɛ m
d ɛ n ɔ m ɪ n a t oː r ɛ	d eː n oː m ɪ n aː t oː r ɛ m
k a p iː r ɛ	k a p ɛ r ɛ
a b d uː k t j ʊ n ɛ m	a b d ʊ k t j oː n ɛ m
f ɪ g ʊ m	f iː k ʊ m
a s ɛ r ɪ r ɛ	a sː ɛ r ɛ r ɛ
d ɔ l ʊ	d ɔ l ʊ m
m eː l ɔ r ɛ	m ɛ l j oː r ɛ m
b ɪ s m h a m	b eː s t j a m
f l oː r eː r ɛ	f l oː r eː r ɛ
a p ɔ r t aː r ɛ	a pː ɔ r t aː r ɛ
w ɛ r aː k ɛ	w eː r aː k ɛ m
f ɛ l ɪ k ɪ t aː t ɛ m	f eː l iː k ɪ t aː t ɛ m
b r aː k ɛ m	b r aː k aː s
l ʊ k eː lː ʊ m	l ɔ k ɛ lː ʊ m
ɔ s k uː l a t j oː n ɛ m	ɔ s k ʊ l aː t j oː n ɛ m
g ɛ t aː r ɛ	j a k t aː r ɛ
p a n aː k ʊ l ʊ m	p ɪ nː aː k ʊ l ʊ m
k ɛ r w ɛ s a m	k ɛ r w ɪ s j a m
s ɪ r p ʊ	s k ɪ r p ʊ m
a k t ʊ ʊ a l ɛ	a k t w aː l ɛ m
l ɪ b ɛ r a t oː r ɛ	l iː b ɛ r aː t oː r ɛ m
l iː k a t ʊ n ɛ m	l ɪ g aː t j oː n ɛ m
p ɔ r k a m	p ɔ r k a m
s k aː p ʊ l a m	s k a p ʊ l a m
aː s ɛ lː	a s k ɛ lː a m
p a l j ʊ m	p a lː j ʊ m
ɪ n s uː l s ʊ m	iː n s ʊ l s ʊ m
ɪ n w ɪ d j oː s ʊ m	ɪ n w ɪ d j oː s ʊ m
k ɛ l ɛ r ɛ m	k ɛ l ɛ r ɛ m
d ɪ f a m a t oː r j ʊ m	d ɪ fː aː m aː t oː r j ʊ m
w a lː a r ɛ	w a lː aː r ɛ
s aː r g ʊ m	s a r g ʊ m
iː n k uː b ʊ m	ɪ ŋ k ʊ b ʊ m
p j ɛ l a g ʊ m	p ɛ l a g ʊ s
w ɛ r t ɪ g ɛ k ɛ	w ɛ r t iː g ɪ n ɛ m
a w ɛ k n a m	a w eː n a m
ɪ t uː d ɪ n ɛ m	t uː d ɪ n ɛ m
k ɪ w ɪ k ʊ m	k iː w ɪ k ʊ m
d ɪ s k ʊ r s ɪ w ʊ m	d ɪ s k ʊ r s iː w ʊ m
p r ɛ s t a t j ʊ n ɛ m	p r aɪ s t aː t j oː n ɛ m
a k t oː r ɛ	aː k t oː r ɛ m
a n ɔ d ɪ n ʊ m	a n oː d y n ɔ n
l ɛ k t ɪ k a m	l ɛ k t iː k a m
k a n a m	k a nː a m
iː m s t r uː k s w ɛ m	iː n s t r ʊ k t j oː n ɛ m
l ɛ g j eː	l ɪ g aː m ɛ n
a l uː n ʊ m	a l ʊ m n ʊ m
f ɛ k ʊ n t ʊ m	f eː k ʊ n d ʊ m
a b ɪ g ɛ ʊ m	a b ɪ g ɛu m
p l ʊ m b oː s ʊ m	p l ʊ m b oː s ʊ m
b ʊ k ɪ n a m	b uː k ɪ n a m
p ɛ l aː m b ʊ lː aː r	p ɛ r a m b ʊ l aː r ɛ
iː n f ɔ r m ɛ m	iː n f oː r m ɛ m
k a n oː n ɛ	k a n ɔ n ɛ m
d ɛ f r aʊ d a t j oː n ɛ m	d eː f r aʊ d aː t j oː n ɛ m
m ʊ l iː n ʊ m	m ɔ l iː n ʊ m
k a l j n t ɛ m	k a l ɛ n t ɛ m
d eː l ɛ k t a t j oː n ɛ m	d eː l ɛ k t aː t j oː n ɛ m
r ɛ d ɛ m n t j oː n ɛ m	r ɛ d ɛ m p t j oː n ɛ m
ʊ rː ɛ n d ʊ m	h ɔ rː ɛ n d ʊ m
d ɪ r ɪ m ɛ r ɛ	d ɪ r ɪ m ɛ r ɛ
k ʊ n d ɛ n a t j oː n ɛ m	k ɔ n d ɛ m n aː t j oː n ɛ m
ɪ m n ʊ m	h y m n ʊ m
t a l ʊ t ɛ m	t aː l ʊ m
f a s ɪ n j ʊ m	f a s k ɪ n ʊ m
m k ɔ m ɛ t ɛ r ɛ	k ɔ mː ɪ tː ɛ r ɛ
k r j ɛ aː t uː r a m	k r ɛ aː t uː r a m
n ɛ kʷ ɪ t j a m	n eː kʷ ɪ t j a m
w a lː ɛ t ʊ m	w a lː ɛ tː ʊ m
ɛ b a n ʊ m	h ɛ b ɛ n ʊ m
m ʊ l k ɛ r ɛ	m ʊ l k eː r ɛ
w ɪ r g ʊ l a m	w ɪ r g ʊ l a m
ɛ k s ɪ s t ɛ r ɛ	ɛ k s ɪ s t ɛ r ɛ
m uː s ɪ t aː r ɛ	m ʊ sː ɪ t aː r ɛ
m ʊ k ɔ r ɛ m	m uː k oː r ɛ m
k ʊ m m ʊ w ɛ r ɛ	k ɔ mː ɔ w eː r ɛ
ɛ w ɪ ŋ ɛ r ɛ	eː w ɪ ŋ k ɛ r ɛ
k ɛ l ɪ b	k aɪ l ɪ b ɛ m
k ʊ m p ɛ lː ɛ r	k ɔ m p ɛ lː ɛ r ɛ
ɛ lː a t j oː	eː l aː t j oː n ɛ m
k a l oː r ɛ	k a l oː r ɛ m
k ʊ n d ʊ n a r ɛ	k ɔ n d oː n aː r ɛ
uː s ɪ n ɔ l ʊ	l ʊ s k ɪ n j a m
p r ɔ l ɔ ŋ g a t j ʊ n ɛ m	p r oː l ɔ ŋ g aː t oː n ɛ m
d eː s ɛ k aː r ɛ	d eː s ɪ kː aː r ɛ
s aʊ l t ʊ m	s a l t ʊ m
ʊ s ʊ m	oː s t j ʊ m
ɪ r k iː n ʊ m	h ɪ r k iː n ʊ m
t r a d uː k t j oː n ɛ	t r aː d ʊ k t j oː n ɛ m
d ɪ t ʊ m	d ɪ k t ʊ m
s a g ɛ t aː r ɛ	s a g ɪ tː aː r ɛ
aː b r ɔ g aː r ɛ	a b r ɔ g aː r ɛ
ɛ f ɪ k a t ɪ t aː	ɛ fː ɪ k aː k ɪ t aː t ɛ m
f ɪ n ʊ m	f aɪ n ʊ m
t ɪ n a m	t ɪ n ɛ a m
ɛ b eː t ʊ lː a	b ɛ t ʊ l a m
j j ʊ d ɪ t j ʊ m	j uː d ɪ k j ʊ m
r ɛ k ɪ t a t j ʊ n ɛ m	r ɛ k ɪ t aː t j oː n ɛ m
iː m p uː l s j ʊ n ɛ m	ɪ m p ʊ l s j oː n ɛ m
p r ɔ d ɪ g aː r ɛ	p r oː d ɪ g ɛ r ɛ
ɔ m d oː r ɛ m	ɔ d oː r ɛ m
a n ɛ m ɔ n ɛ	a n ɛ m oː n eː n
t r a m s m uː t a t j ʊ n ɛ m	t r aː n s m uː t aː t j oː n ɛ m
a g r ɪ m ɛ n s oː r ɛ	a g r iː m eː n s oː r ɛ m
kʷ a d r uː p l r ɛ	kʷ a d r ʊ p l aː r ɛ
t ɛ m p ɛ r j eː ɛ	t ɛ m p ɛ r ɪ ɛ m
a b ɪ l ɪ t aː t ɛ m	h a b ɪ l ɪ t aː t ɛ m
a p j aː r j ʊ m	a p j aː r j ʊ m
lː a r d ʊ	l a r d ʊ m
